"Source","Target","flights_count","flight_year"
"KEXX","KTTA","1.0","2019"
"KTTN","KSAT","1.0","2019"
"EGPH","EFHK","2.0","2019"
"EDXP","EDHE","1.0","2019"
"TS87","KGTU","2.0","2019"
"KMKC","KCMH","1.0","2019"
"KFLD","KMTW","1.0","2019"
"FL35","KIAD","1.0","2019"
"46CN","46CN","2.0","2019"
"KSTL","9WI4","1.0","2019"
"LFDY","LFDR","1.0","2019"
"KDCA","KCOS","1.0","2019"
"OK97","9OK5","1.0","2019"
"WA09","WA04","1.0","2019"
"KSJC","KO79","1.0","2019"
"KSGR","KPWK","1.0","2019"
"K1O2","KAPC","1.0","2019"
"KEDC","2XA5","1.0","2019"
"KDXR","CT59","1.0","2019"
"KMIA","SBKP","1.0","2019"
"KPCW","KFNT","1.0","2019"
"EDDV","LSZB","1.0","2019"
"KSAT","KFWA","1.0","2019"
"66MI","CYOO","1.0","2019"
"NK71","NK87","1.0","2019"
"EGAA","EGGW","13.0","2019"
"UUEE","LKPR","12.0","2019"
"SBGR","SBVT","48.0","2019"
"KCPT","66OK","1.0","2019"
"LIEO","LSZH","3.0","2019"
"K9G3","KBQR","2.0","2019"
"EGDM","EGDM","8.0","2019"
"KLAS","KAUS","23.0","2019"
"XS14","KTRL","1.0","2019"
"KBUR","KSFO","59.0","2019"
"RCTP","VHSK","89.0","2019"
"KMDW","KBUR","6.0","2019"
"VABB","OMDB","46.0","2019"
"CYYZ","KSFO","26.0","2019"
"EDDF","ESSA","56.0","2019"
"KJFK","EBLG","7.0","2019"
"EGLF","EDDT","1.0","2019"
"KLAX","KMSP","61.0","2019"
"KDEN","KCOS","48.0","2019"
"EGKK","BIKF","10.0","2019"
"KMSP","OI84","1.0","2019"
"EGLL","OBBI","21.0","2019"
"NZAP","NZAA","5.0","2019"
"WMKK","RCTP","36.0","2019"
"EGAA","EGPH","20.0","2019"
"KSEA","KBOS","25.0","2019"
"KPHX","0WI6","10.0","2019"
"KPHL","KDCA","17.0","2019"
"CYYC","CYHU","2.0","2019"
"KPIT","KCLT","8.0","2019"
"LSZG","LSZT","1.0","2019"
"RPLL","VHHH","52.0","2019"
"CYYZ","KDEN","16.0","2019"
"EDDF","LIMN","2.0","2019"
"KSTL","KMSP","39.0","2019"
"KTEB","KFRG","17.0","2019"
"KSLC","KPDX","11.0","2019"
"CYZD","KMSP","1.0","2019"
"YSBK","YSBK","373.0","2019"
"KCLT","KMSP","19.0","2019"
"KPHX","KCMH","6.0","2019"
"KMSP","KJFK","26.0","2019"
"KCVG","KBOS","1.0","2019"
"LEZL","EHEH","6.0","2019"
"KEOS","8TE7","1.0","2019"
"KRDU","KEWR","36.0","2019"
"LFRB","LFPO","3.0","2019"
"KN87","KVAY","1.0","2019"
"MA63","MA70","1.0","2019"
"KSEA","CYYC","21.0","2019"
"KSEA","KEWR","19.0","2019"
"LEBL","KMIA","1.0","2019"
"40AR","KVBT","2.0","2019"
"KHOU","KCLT","5.0","2019"
"EGKR","LFRC","1.0","2019"
"KLAX","EDAM","4.0","2019"
"KORD","80PN","16.0","2019"
"KIXD","SN42","1.0","2019"
"KCXY","WV17","1.0","2019"
"9PA3","65PA","1.0","2019"
"LIBD","EBCI","5.0","2019"
"EDDK","LEBL","21.0","2019"
"KCLT","KDCA","31.0","2019"
"1PS0","KPIT","1.0","2019"
"KXSA","KPHL","1.0","2019"
"FAGC","EDDK","1.0","2019"
"EKCH","ELLX","10.0","2019"
"PANC","KIAD","1.0","2019"
"KAPA","KAPA","508.0","2019"
"02XS","9TX1","1.0","2019"
"EHAM","KSFO","18.0","2019"
"NJ64","KPNE","1.0","2019"
"EPPO","EIDW","3.0","2019"
"KVNY","KSMF","4.0","2019"
"KSFO","KDFW","84.0","2019"
"KPTD","NY17","1.0","2019"
"FARA","WIDD","1.0","2019"
"RJTT","KJFK","11.0","2019"
"KSFO","CA66","6.0","2019"
"KZPH","KSAT","1.0","2019"
"KMCE","K2O6","2.0","2019"
"EDLW","EVRA","2.0","2019"
"KHPN","MA19","6.0","2019"
"KOJC","KLAS","1.0","2019"
"SJQT","SNSC","1.0","2019"
"KCBG","KMIC","2.0","2019"
"CYYZ","KCLE","9.0","2019"
"KCMH","KM33","2.0","2019"
"KPLU","KRNT","1.0","2019"
"KPCM","23FL","2.0","2019"
"KHIO","WT44","1.0","2019"
"KCMH","VT47","2.0","2019"
"KBOS","LIRF","3.0","2019"
"KHHR","KPAO","2.0","2019"
"KCMA","KOSU","1.0","2019"
"KHOU","XS89","4.0","2019"
"LIRU","LIDC","1.0","2019"
"KFLL","NJ58","1.0","2019"
"SBMT","SDCO","6.0","2019"
"KROC","KIAD","9.0","2019"
"EHAM","EDDV","20.0","2019"
"KCHD","KGYR","3.0","2019"
"EDDT","EGKK","20.0","2019"
"KCVG","KAUS","1.0","2019"
"PN14","PN14","1.0","2019"
"LHBP","EVRA","3.0","2019"
"SC86","K20A","1.0","2019"
"OL23","KOUN","1.0","2019"
"KGSP","25GA","5.0","2019"
"24PA","6PA4","1.0","2019"
"KSTL","KSAR","8.0","2019"
"EBBR","LEZL","5.0","2019"
"2PA6","KSYR","1.0","2019"
"KUCP","KERI","2.0","2019"
"8KY6","08FA","1.0","2019"
"KDPA","KENW","2.0","2019"
"KMKC","KSDL","3.0","2019"
"KDAL","KDAA","1.0","2019"
"OPMT","OBBI","2.0","2019"
"EHAM","LEZG","2.0","2019"
"KCLT","KHXD","10.0","2019"
"LIRA","LEBL","1.0","2019"
"KFLL","KDTW","5.0","2019"
"MN85","K12Y","1.0","2019"
"OTBD","RKSS","1.0","2019"
"VHHH","OMDB","11.0","2019"
"LSGG","LFPB","24.0","2019"
"KMYF","KSEE","7.0","2019"
"YSSY","YTMU","3.0","2019"
"KTRK","K4SD","1.0","2019"
"67II","KI34","1.0","2019"
"KMGM","K08A","1.0","2019"
"KIWA","26AZ","1.0","2019"
"KPBI","KFTW","1.0","2019"
"KPOV","K9G2","1.0","2019"
"EICK","EPPO","2.0","2019"
"NK87","01FA","1.0","2019"
"EGPK","EGPK","2.0","2019"
"EDMG","EDPR","1.0","2019"
"LICJ","OMSJ","1.0","2019"
"EGSS","LFLS","4.0","2019"
"ENGM","EBMB","11.0","2019"
"KGYR","30AZ","1.0","2019"
"KDFW","KPBI","4.0","2019"
"LFLS","EGPH","1.0","2019"
"EGKK","01FA","2.0","2019"
"KFCM","KATW","3.0","2019"
"KEWR","01FL","1.0","2019"
"EGMC","EGJJ","5.0","2019"
"KCLT","KHHR","19.0","2019"
"KPIT","KOPF","2.0","2019"
"KHND","KMCE","1.0","2019"
"K9G3","1NK6","1.0","2019"
"KLAL","FA40","1.0","2019"
"KN87","K17N","1.0","2019"
"KF70","CL46","1.0","2019"
"KPBI","KBID","1.0","2019"
"KSMF","UT13","6.0","2019"
"KMMU","KOBI","4.0","2019"
"6VA4","KIAD","1.0","2019"
"KMSP","4MI6","2.0","2019"
"KSLI","KSMF","1.0","2019"
"WMKA","WMKK","1.0","2019"
"KPAE","KHIO","1.0","2019"
"KDFW","II75","1.0","2019"
"KLNA","KPGD","1.0","2019"
"KHYI","KDAL","1.0","2019"
"LFPB","LFST","1.0","2019"
"EGGW","EDDS","1.0","2019"
"KBTP","KAXQ","1.0","2019"
"KMDT","PA76","1.0","2019"
"KHIO","KO60","1.0","2019"
"AZ79","KPRC","1.0","2019"
"K47A","K49A","2.0","2019"
"KIAG","KHWO","4.0","2019"
"KILG","KTTN","1.0","2019"
"TS03","5XS5","1.0","2019"
"EKSB","EKBI","1.0","2019"
"LTBA","LKKL","8.0","2019"
"LFOB","LPFR","5.0","2019"
"KORL","KSFO","3.0","2019"
"KFCM","MI68","1.0","2019"
"SBJD","SBMT","1.0","2019"
"KSJT","05TE","1.0","2019"
"EDDB","EDDL","1.0","2019"
"KSFO","KOWD","7.0","2019"
"MMML","MMES","1.0","2019"
"LOWG","LEMG","1.0","2019"
"LICC","UUDD","1.0","2019"
"04TX","62XS","1.0","2019"
"EGGW","KVNY","1.0","2019"
"KIGM","KHND","1.0","2019"
"KBAK","KHLB","1.0","2019"
"KNOW","7WA0","1.0","2019"
"KDTO","TE76","2.0","2019"
"KJYO","PS47","1.0","2019"
"KJWN","KBMI","1.0","2019"
"MMCS","MMTJ","1.0","2019"
"KBJC","1NK6","1.0","2019"
"KPHL","KMCO","3.0","2019"
"EGBB","LKRK","1.0","2019"
"KMBS","KORD","3.0","2019"
"LEGE","EPPO","1.0","2019"
"KTTN","KBLM","1.0","2019"
"KFLL","16PA","1.0","2019"
"KCGS","6VA0","1.0","2019"
"KMCO","PN62","2.0","2019"
"YCFN","YWCK","1.0","2019"
"YSTW","YKEL","3.0","2019"
"KLGB","KBJC","2.0","2019"
"KCBF","5IA7","1.0","2019"
"EDDB","LFBO","4.0","2019"
"01LL","7LL9","1.0","2019"
"KEDC","KMDQ","1.0","2019"
"KIAD","71MI","1.0","2019"
"20NC","8NC1","1.0","2019"
"LFNR","LMML","1.0","2019"
"K17N","KTTN","1.0","2019"
"KSRQ","KHEF","1.0","2019"
"LIMC","LIMF","1.0","2019"
"KTEB","KORL","1.0","2019"
"LFPB","LFKX","1.0","2019"
"KSUS","KCPS","3.0","2019"
"LEBB","EGPH","1.0","2019"
"XA04","KHQZ","1.0","2019"
"KFRG","GA35","1.0","2019"
"KBFI","KIAD","1.0","2019"
"EPPK","EPSO","1.0","2019"
"KPHL","KAFN","1.0","2019"
"KISM","K19N","1.0","2019"
"KFTW","TXKF","1.0","2019"
"EGGW","EDDL","2.0","2019"
"LFBI","EGSS","2.0","2019"
"KPHX","NK19","2.0","2019"
"KNDY","KNDY","1.0","2019"
"KATW","5WI5","1.0","2019"
"4GA9","K9A4","1.0","2019"
"KFCM","KTKI","1.0","2019"
"KMIC","KADS","1.0","2019"
"7PS7","KFTY","1.0","2019"
"YCAB","YSPT","1.0","2019"
"KGYR","KCGZ","1.0","2019"
"EDLW","EDKD","2.0","2019"
"7KS2","KLWC","1.0","2019"
"LOWW","UKHH","1.0","2019"
"EPMO","LIEE","1.0","2019"
"KDFW","UT40","1.0","2019"
"YTYA","YCLT","1.0","2019"
"KJZP","KCZL","3.0","2019"
"EDCV","EDAY","1.0","2019"
"KAMA","KLAS","1.0","2019"
"LCLK","LBWV","1.0","2019"
"FL50","KLAL","1.0","2019"
"VHHH","LOWW","1.0","2019"
"KLAS","KSTS","2.0","2019"
"KPHX","KSBD","1.0","2019"
"KORD","00AL","1.0","2019"
"KTKI","KRCM","1.0","2019"
"KBKL","KERI","2.0","2019"
"5IS7","KIND","1.0","2019"
"8PA3","KXLL","2.0","2019"
"OBBI","WMSA","1.0","2019"
"LGIR","EHBK","1.0","2019"
"KMGM","KCLT","5.0","2019"
"KSLI","KFLG","1.0","2019"
"KCGS","KGNV","1.0","2019"
"LEAS","LEBL","1.0","2019"
"5OK6","OK55","1.0","2019"
"WIDD","WIPR","1.0","2019"
"CYTZ","CNU8","1.0","2019"
"5PA1","KXLL","1.0","2019"
"KCHN","FL00","1.0","2019"
"LFPG","LFME","1.0","2019"
"KHHR","KHND","1.0","2019"
"TX15","TX98","1.0","2019"
"1MU4","47MO","1.0","2019"
"1VG2","K2W6","1.0","2019"
"EDDP","EDMV","1.0","2019"
"EGLD","EGHG","1.0","2019"
"KOAK","ENKJ","1.0","2019"
"KEWR","MA63","2.0","2019"
"KFFZ","56AZ","1.0","2019"
"EGCN","BIKF","1.0","2019"
"KBJC","KPDX","1.0","2019"
"ZBAA","EDDM","1.0","2019"
"3AR2","KTYR","1.0","2019"
"LEMG","LIMN","1.0","2019"
"KISP","K2W5","2.0","2019"
"PAWD","PASX","1.0","2019"
"KMIA","KADS","1.0","2019"
"LIRA","OTHH","1.0","2019"
"85LL","KFWA","1.0","2019"
"CO06","K00V","1.0","2019"
"LFML","LIME","1.0","2019"
"KHWY","3VA5","1.0","2019"
"4IN9","KUMP","1.0","2019"
"KDFW","CL24","1.0","2019"
"KCCR","KO52","1.0","2019"
"KIAH","KPSP","14.0","2019"
"EBCI","LIRU","3.0","2019"
"LOWW","LOWW","10.0","2019"
"KPWK","KIAD","7.0","2019"
"SBGR","LEMD","23.0","2019"
"KSMD","II14","1.0","2019"
"3VA7","KHEF","2.0","2019"
"KBJC","KTEX","4.0","2019"
"LSZH","EDDM","36.0","2019"
"VHHH","RKSI","48.0","2019"
"KORD","KSEA","97.0","2019"
"KDFW","KU42","18.0","2019"
"EDMA","EDNL","2.0","2019"
"EGKK","LEAL","47.0","2019"
"KLAX","VHHH","17.0","2019"
"KSWF","57FA","1.0","2019"
"EKCH","LSZH","32.0","2019"
"KRDU","KMSP","12.0","2019"
"EBBR","LIRF","51.0","2019"
"LFBO","LFLL","37.0","2019"
"YSTW","YCAH","1.0","2019"
"KPHL","KPIT","1.0","2019"
"EDHL","EDHK","1.0","2019"
"KMDW","KBMI","1.0","2019"
"KAUS","KHWO","24.0","2019"
"KIWA","KPHX","6.0","2019"
"ESKX","EGSS","4.0","2019"
"EDDF","LIPS","4.0","2019"
"EDDF","EGLL","122.0","2019"
"EIKN","LEAL","1.0","2019"
"CYYZ","KSPG","1.0","2019"
"EDCT","LHBP","1.0","2019"
"2AZ8","KTUS","10.0","2019"
"KGIF","KLAL","4.0","2019"
"KNYL","KIWA","3.0","2019"
"KSEA","KBWI","7.0","2019"
"KSTS","KHWD","1.0","2019"
"EGXY","EGCB","1.0","2019"
"KTPL","62TX","2.0","2019"
"KLGA","KIND","31.0","2019"
"UT80","KCDC","10.0","2019"
"LFRS","EDDH","1.0","2019"
"KRFD","KPWK","2.0","2019"
"KFLL","XS89","1.0","2019"
"VNKT","OTBD","2.0","2019"
"EGSS","LIBR","4.0","2019"
"23AZ","K00V","1.0","2019"
"OLBA","LIMC","3.0","2019"
"VOBL","VOBL","19.0","2019"
"UUWW","LHDC","1.0","2019"
"K9X1","EDDF","1.0","2019"
"KSTL","KSEA","13.0","2019"
"ZGSZ","ZBAA","16.0","2019"
"OTHH","EGSS","3.0","2019"
"KMTN","KJYO","1.0","2019"
"ENGM","LGAV","5.0","2019"
"KDTW","KGRB","5.0","2019"
"70MD","KADW","1.0","2019"
"KPHX","KOWP","1.0","2019"
"EICK","LPFR","7.0","2019"
"LFKJ","LFIY","1.0","2019"
"KFTG","KPUB","1.0","2019"
"KSEA","LFPG","12.0","2019"
"KFXE","KFXE","27.0","2019"
"FAOR","EGLL","12.0","2019"
"RPLC","RPLL","12.0","2019"
"KSFO","PN62","1.0","2019"
"ENGM","KLAX","1.0","2019"
"ZBAA","KORD","1.0","2019"
"LEMD","EBCI","6.0","2019"
"KMOD","0WI8","1.0","2019"
"LEBL","LKKL","7.0","2019"
"KRFD","MI58","1.0","2019"
"KBMI","KIAD","3.0","2019"
"KLGB","KMDW","1.0","2019"
"KHOU","KBKL","2.0","2019"
"KSLC","KSNA","3.0","2019"
"KSTJ","OA16","1.0","2019"
"1WI0","KEFT","1.0","2019"
"LFPO","LGIR","8.0","2019"
"YSSY","EDDF","2.0","2019"
"KROA","KTEB","3.0","2019"
"TX61","KHYI","1.0","2019"
"EPWA","EDDF","37.0","2019"
"EGNX","EHAM","6.0","2019"
"KAUS","KFAY","1.0","2019"
"YBTL","YAMB","1.0","2019"
"EKCH","EPKK","5.0","2019"
"KLBB","KDFW","10.0","2019"
"WMKK","OERK","2.0","2019"
"KIWA","33AZ","2.0","2019"
"KAPC","KHND","2.0","2019"
"KPHK","KPHK","2.0","2019"
"KPMP","CYYZ","2.0","2019"
"KMOD","KCPU","2.0","2019"
"LIMC","KLDJ","3.0","2019"
"KTKI","31TX","1.0","2019"
"LPFR","LOWW","3.0","2019"
"KSFO","KO88","1.0","2019"
"LSZH","EDDG","1.0","2019"
"KMSP","CT19","1.0","2019"
"EDDM","LGIR","3.0","2019"
"KEDC","30TA","1.0","2019"
"WN51","WA05","1.0","2019"
"KMKE","FD38","2.0","2019"
"KCMR","KDVT","4.0","2019"
"EPBC","EPGY","2.0","2019"
"EDDF","WMKK","3.0","2019"
"KORL","MMMX","5.0","2019"
"KCYS","WY45","2.0","2019"
"1XA5","TE57","1.0","2019"
"LSZR","EGBJ","1.0","2019"
"KSMO","KMYF","6.0","2019"
"56AZ","KSDL","1.0","2019"
"K2W6","11VG","1.0","2019"
"KCLT","KFCI","1.0","2019"
"KSFO","8TX7","7.0","2019"
"EDDS","EHGG","1.0","2019"
"LTAC","LTBA","10.0","2019"
"KDUJ","PN56","1.0","2019"
"KO70","KMHR","1.0","2019"
"ZGSZ","EDDF","3.0","2019"
"LEMP","EGGD","2.0","2019"
"KVAY","KPHL","1.0","2019"
"KGFL","KVAY","1.0","2019"
"TX47","16TE","1.0","2019"
"UG24","OTHH","1.0","2019"
"EGDX","EGBJ","1.0","2019"
"KN51","KBLM","1.0","2019"
"EEHA","EEHA","2.0","2019"
"EDDB","EKHV","1.0","2019"
"K0B5","MA19","1.0","2019"
"KOJC","OK27","1.0","2019"
"KSEG","KABE","1.0","2019"
"23CN","KSAC","1.0","2019"
"KORD","KVUO","2.0","2019"
"KCWC","TX82","1.0","2019"
"7PS7","KLDJ","11.0","2019"
"KBWI","FL88","2.0","2019"
"EGPH","LSZH","3.0","2019"
"KBWI","0WI5","1.0","2019"
"KGNV","KRHP","1.0","2019"
"CNC3","CPE4","1.0","2019"
"KUAO","4OR7","1.0","2019"
"LSGG","EGKR","2.0","2019"
"KOAK","67CA","2.0","2019"
"47FL","FA83","1.0","2019"
"KAJO","KSNA","14.0","2019"
"KIAH","KTYR","1.0","2019"
"KSDL","KGUS","1.0","2019"
"LSZB","EDDN","2.0","2019"
"EGPK","EDDF","2.0","2019"
"KHEF","K18A","1.0","2019"
"OMSJ","VHHH","1.0","2019"
"KMMU","KOXC","1.0","2019"
"CYHU","KALB","1.0","2019"
"OERK","GOOY","1.0","2019"
"KSDL","KPAN","3.0","2019"
"KBFI","WA05","2.0","2019"
"KHPN","K4B8","4.0","2019"
"KMKE","KSUS","1.0","2019"
"KAFW","KRVS","1.0","2019"
"KORD","72NE","1.0","2019"
"CCV4","KTEB","1.0","2019"
"KLGB","97CA","1.0","2019"
"KJYL","KGNV","1.0","2019"
"KPCM","KTBR","1.0","2019"
"EBMB","OTHH","1.0","2019"
"LSZM","LPCS","1.0","2019"
"LFPG","KDEN","3.0","2019"
"EKBI","EKBI","6.0","2019"
"CYQB","CSR3","1.0","2019"
"KFTY","KDFW","5.0","2019"
"CL36","KHND","1.0","2019"
"ESSA","EBLG","5.0","2019"
"KFXE","KFWQ","1.0","2019"
"EDDF","EGNR","1.0","2019"
"ESSA","EKHM","2.0","2019"
"KPHL","KBQR","4.0","2019"
"34II","KEYE","1.0","2019"
"LFLG","LFLG","2.0","2019"
"KABE","73PA","1.0","2019"
"KBVS","KSDL","1.0","2019"
"EGLL","EKEB","5.0","2019"
"KH34","0AR3","1.0","2019"
"KUAO","KWHP","1.0","2019"
"03FA","59FD","1.0","2019"
"KDFW","UT13","1.0","2019"
"KMKE","KPDX","1.0","2019"
"EKRS","EKGO","1.0","2019"
"KAJO","KA39","1.0","2019"
"KOMA","KORL","2.0","2019"
"LBLS","LGAV","1.0","2019"
"KMRJ","34WI","1.0","2019"
"FL66","7FL2","1.0","2019"
"KX60","TN73","1.0","2019"
"KJFK","MD59","1.0","2019"
"KMPO","PS82","1.0","2019"
"K29D","PN84","1.0","2019"
"KAXQ","9PS2","1.0","2019"
"LGIR","EBBR","1.0","2019"
"AL77","4GA0","1.0","2019"
"KDVT","KLAS","1.0","2019"
"KGIF","FL97","1.0","2019"
"LEMG","EGCN","2.0","2019"
"KIAH","PANC","1.0","2019"
"LZIB","LEMD","2.0","2019"
"LFPB","EGJB","2.0","2019"
"KORD","71IN","2.0","2019"
"LFCK","LFCK","1.0","2019"
"LIRQ","LICJ","1.0","2019"
"7IS9","KCPS","1.0","2019"
"KGYR","KE63","1.0","2019"
"KHDO","XS89","2.0","2019"
"KPIE","KMSN","1.0","2019"
"XS42","KTKI","1.0","2019"
"KNUQ","KSJC","1.0","2019"
"KMSY","KEWR","1.0","2019"
"LPAR","ESSA","2.0","2019"
"KMTN","KLBT","1.0","2019"
"LEMD","CYYZ","3.0","2019"
"EDFC","ETHN","1.0","2019"
"0IL2","7LL9","1.0","2019"
"EDTZ","EDSR","2.0","2019"
"KMSY","KMCF","2.0","2019"
"EDWF","EDKB","1.0","2019"
"1WA6","KS50","1.0","2019"
"KIND","7IN2","1.0","2019"
"KFLL","KISP","4.0","2019"
"PAED","RJTJ","2.0","2019"
"EDHK","LJPZ","1.0","2019"
"KDTW","7PS7","2.0","2019"
"LFMT","EGKK","1.0","2019"
"LSZH","LYBE","2.0","2019"
"03NY","KTEB","1.0","2019"
"ETAR","JY04","2.0","2019"
"LSZH","VHSK","4.0","2019"
"CYHU","KPWK","1.0","2019"
"KDCA","FL35","2.0","2019"
"LIPH","UUWW","1.0","2019"
"4IN9","39II","1.0","2019"
"LDSP","EDDH","1.0","2019"
"KHPN","KCAE","1.0","2019"
"NY09","05MD","1.0","2019"
"88PA","9II3","1.0","2019"
"KTPA","KOAK","1.0","2019"
"YPAD","YMUR","2.0","2019"
"EDFH","LIMC","3.0","2019"
"KSEA","28MA","1.0","2019"
"NK74","KDXR","1.0","2019"
"EDTB","EDSB","1.0","2019"
"KIND","KHUF","2.0","2019"
"KEDU","KDWA","1.0","2019"
"EHLE","EDDS","1.0","2019"
"EDDL","ESGG","1.0","2019"
"KFLL","NY72","1.0","2019"
"KK36","KGLY","1.0","2019"
"LSZA","LFPB","1.0","2019"
"KRNO","KMOD","1.0","2019"
"KAFW","3TX2","1.0","2019"
"OMDW","LTBA","1.0","2019"
"PABG","PAMR","2.0","2019"
"09FL","KFWA","1.0","2019"
"SUMU","SUGA","1.0","2019"
"EHDL","EHTL","1.0","2019"
"KMSL","8AL3","1.0","2019"
"KGKJ","PN16","1.0","2019"
"GA53","KSBA","1.0","2019"
"KUES","CYYC","1.0","2019"
"WN46","93WI","1.0","2019"
"59OH","5OI0","1.0","2019"
"YSBK","YWGT","1.0","2019"
"52CL","KSFO","1.0","2019"
"CYMX","CNS4","1.0","2019"
"KJYO","KSLC","1.0","2019"
"KRQO","KPWA","2.0","2019"
"ESKN","LYBT","1.0","2019"
"KMKC","KERI","1.0","2019"
"KUMP","FL16","1.0","2019"
"LTFJ","LIDG","1.0","2019"
"TA86","KADS","1.0","2019"
"KLUK","KAKH","2.0","2019"
"KCMH","KFCM","1.0","2019"
"KWHP","KSDM","1.0","2019"
"KIND","7IN9","1.0","2019"
"4MO0","KOJC","1.0","2019"
"LPAR","KOWD","1.0","2019"
"FL59","OA16","1.0","2019"
"KTTD","8OR6","1.0","2019"
"KFAY","7NC6","1.0","2019"
"KOSA","KSLR","1.0","2019"
"67NJ","KSMQ","1.0","2019"
"KUGN","9WI4","2.0","2019"
"EGLF","LIRA","2.0","2019"
"FL16","KX05","1.0","2019"
"EDOM","EDOC","1.0","2019"
"EGNX","BIRK","1.0","2019"
"KHPN","MD21","1.0","2019"
"KPWK","5KY6","1.0","2019"
"LFBO","LKHV","1.0","2019"
"EDFT","EDFA","1.0","2019"
"K52F","TS02","1.0","2019"
"KABE","FL88","1.0","2019"
"EBAW","LSGG","1.0","2019"
"29OR","KPAE","1.0","2019"
"EDMW","EDNM","1.0","2019"
"EHAM","EGPF","28.0","2019"
"LSZH","LDPV","1.0","2019"
"KFLL","KPHL","43.0","2019"
"LIRA","EHEH","7.0","2019"
"EHAM","EHEH","2.0","2019"
"KISP","KDXR","3.0","2019"
"LKPR","LIBD","3.0","2019"
"EGPH","EGJJ","2.0","2019"
"KDEN","KMDW","56.0","2019"
"UUEE","EBBR","10.0","2019"
"KBWI","KLNS","4.0","2019"
"LFOB","LFMU","4.0","2019"
"KJFK","TXKF","19.0","2019"
"CYOW","CYZD","1.0","2019"
"KSEA","KBED","7.0","2019"
"EGKK","LEMP","14.0","2019"
"KPHX","20GA","17.0","2019"
"KHPN","KMCI","1.0","2019"
"RJBB","RCTP","126.0","2019"
"EHAM","EDDF","69.0","2019"
"EGGW","LJLJ","2.0","2019"
"EDDF","EDDC","31.0","2019"
"EGMC","LIME","3.0","2019"
"KSAN","KSEA","77.0","2019"
"KDAL","KSAT","48.0","2019"
"EGLP","EG34","1.0","2019"
"LEBL","LSZH","28.0","2019"
"XS89","KLOT","1.0","2019"
"KTYQ","KHEF","1.0","2019"
"LIPZ","LIMC","4.0","2019"
"KAGC","K20A","2.0","2019"
"EGGW","LIML","3.0","2019"
"KGYR","1AZ0","11.0","2019"
"49CL","63CN","1.0","2019"
"KGYL","KSGS","2.0","2019"
"KPIT","EGLL","1.0","2019"
"KPUB","KLAS","3.0","2019"
"KSNA","KPHX","59.0","2019"
"KMHP","KGNV","1.0","2019"
"KPCZ","KPCZ","1.0","2019"
"KLAF","II12","1.0","2019"
"LEMD","LEJR","26.0","2019"
"KDAL","KMKC","5.0","2019"
"EGLL","SBGR","14.0","2019"
"LEMG","EDDT","5.0","2019"
"YSCH","YSCH","4.0","2019"
"LPPT","SBGR","17.0","2019"
"LSPL","LSZB","3.0","2019"
"LEMG","LIRF","17.0","2019"
"YLTV","YLTV","2.0","2019"
"KTUS","KHHR","34.0","2019"
"NC31","KCUB","1.0","2019"
"74XS","KOZA","1.0","2019"
"EGTK","EDLN","1.0","2019"
"KBDR","KHVN","2.0","2019"
"SARI","SAAR","1.0","2019"
"LBWV","EDJA","2.0","2019"
"LIML","EDDB","2.0","2019"
"KFRG","4FL1","1.0","2019"
"KOPF","KHWO","7.0","2019"
"KSMO","KSBA","12.0","2019"
"KIAD","KCGF","1.0","2019"
"LIRA","EDFH","4.0","2019"
"EGBW","EG74","1.0","2019"
"LTAB","EDDM","1.0","2019"
"EDDL","EPSY","1.0","2019"
"TVSC","KTEB","1.0","2019"
"5PA3","0PA4","1.0","2019"
"LBSF","EDDB","1.0","2019"
"EGLC","LIML","50.0","2019"
"LFPO","GMTT","6.0","2019"
"KPVU","KAPA","2.0","2019"
"OMDB","WSAP","4.0","2019"
"KAUO","KALX","3.0","2019"
"KO22","KSQL","1.0","2019"
"KAPA","KSUS","7.0","2019"
"SBGL","EGKK","2.0","2019"
"BIRK","BIKA","3.0","2019"
"MA43","KCLT","7.0","2019"
"XA99","KTKI","1.0","2019"
"KONT","4IL3","6.0","2019"
"KAUS","KLKR","2.0","2019"
"KDAL","KSMF","5.0","2019"
"KCPT","KFTW","5.0","2019"
"3NK8","03MA","1.0","2019"
"KLGA","71MI","3.0","2019"
"KZPH","4FL8","1.0","2019"
"LSGG","EGAA","2.0","2019"
"TX29","TX03","1.0","2019"
"LBWN","EHEH","1.0","2019"
"MA43","KMSP","5.0","2019"
"KSOP","KIAD","2.0","2019"
"EGPH","EICK","10.0","2019"
"5PN8","KEWR","1.0","2019"
"KSWF","EIDW","3.0","2019"
"GA39","GA45","1.0","2019"
"KEZF","KIAD","3.0","2019"
"KFTY","GA35","1.0","2019"
"KCRQ","KAPA","3.0","2019"
"KSTL","KDTW","8.0","2019"
"KLAL","11MA","2.0","2019"
"KANP","MD09","1.0","2019"
"LFAW","LFPA","1.0","2019"
"KRDU","KSEE","1.0","2019"
"LFPO","LILQ","1.0","2019"
"OMDB","LKLT","1.0","2019"
"LIME","LCPH","1.0","2019"
"FA69","KPBI","1.0","2019"
"55OI","77PA","1.0","2019"
"EFHK","ESOE","1.0","2019"
"LIED","EGCC","2.0","2019"
"EYVI","EDDF","3.0","2019"
"KHHR","KBUR","4.0","2019"
"EDAQ","UUEE","1.0","2019"
"EGPH","LHBP","5.0","2019"
"4TE9","53TX","1.0","2019"
"KADS","TE34","1.0","2019"
"KBUR","KADS","1.0","2019"
"VTBD","VMMC","11.0","2019"
