"Source","Target","flights_count","flight_year"
"KOJC","89IS","1.0","2020"
"OMDB","LFML","1.0","2020"
"KEFT","K3CK","1.0","2020"
"MN49","KFCM","3.0","2020"
"44TN","TN20","1.0","2020"
"1NC4","KGSO","1.0","2020"
"YSCB","YPEC","1.0","2020"
"KEXX","K2A5","1.0","2020"
"KAPA","KMSP","1.0","2020"
"2MO9","0MO1","1.0","2020"
"58KY","K3F7","1.0","2020"
"KMRY","KCMA","1.0","2020"
"8WI8","KOVS","1.0","2020"
"KVNC","FL57","1.0","2020"
"K20A","13MS","1.0","2020"
"OTHH","KLAX","1.0","2020"
"20SC","KATL","7.0","2020"
"KCLT","FL35","8.0","2020"
"RJOO","RJTT","104.0","2020"
"KCLT","KPGV","5.0","2020"
"KHEF","KOMH","1.0","2020"
"KPVD","CT09","1.0","2020"
"K0R1","K0R1","10.0","2020"
"KBOS","EGLL","7.0","2020"
"CYYC","CYYZ","61.0","2020"
"KEMT","KFAT","1.0","2020"
"WBSB","YMML","2.0","2020"
"KMAN","KBOI","4.0","2020"
"KPAE","89WA","1.0","2020"
"KLAX","KSBA","4.0","2020"
"KXNA","KATL","15.0","2020"
"KDAL","K5C1","2.0","2020"
"88PA","KLAS","9.0","2020"
"KENW","WI58","1.0","2020"
"KFXE","KABQ","1.0","2020"
"KVNY","KL70","10.0","2020"
"KIAH","KLAX","33.0","2020"
"KCOS","KU42","6.0","2020"
"58CL","54AZ","1.0","2020"
"KRFD","3OH9","1.0","2020"
"KPDK","85GA","3.0","2020"
"KHPN","MA72","2.0","2020"
"WT24","KDEN","1.0","2020"
"OTHH","EHAM","26.0","2020"
"KHOU","KTKI","2.0","2020"
"KMSP","VA95","2.0","2020"
"NC03","NC05","1.0","2020"
"KMRJ","KMKE","1.0","2020"
"EGSH","EHAM","1.0","2020"
"CYYC","CPL6","4.0","2020"
"KBNA","1WI6","3.0","2020"
"KLAS","KDAL","19.0","2020"
"KSPG","KZPH","1.0","2020"
"KLGB","KSMF","12.0","2020"
"EIDW","LPPR","3.0","2020"
"7TN3","1TN0","2.0","2020"
"KPTK","KRNP","1.0","2020"
"KSLC","KSJC","6.0","2020"
"EHEH","EPPO","2.0","2020"
"KDFW","VA95","3.0","2020"
"LTBA","LCEN","1.0","2020"
"K1H0","IL18","1.0","2020"
"TJIG","KMCF","3.0","2020"
"KITH","78MI","4.0","2020"
"KEFD","FD83","1.0","2020"
"XA17","40XS","1.0","2020"
"EGKK","RCTP","2.0","2020"
"KCLT","KDFW","36.0","2020"
"LIRZ","LIDT","2.0","2020"
"KMIA","KOMA","6.0","2020"
"KJFK","ELLX","4.0","2020"
"KCGF","KDAY","2.0","2020"
"UT99","KU42","1.0","2020"
"SPJC","LFPG","2.0","2020"
"24AZ","KDVT","1.0","2020"
"KMSN","NE17","1.0","2020"
"43TX","KT65","1.0","2020"
"EDDM","EDDK","13.0","2020"
"OTHH","LHBP","6.0","2020"
"KATL","CT96","2.0","2020"
"EGLF","EDTB","1.0","2020"
"KROC","KONZ","5.0","2020"
"LIRU","LIRH","1.0","2020"
"6CO4","KBDU","1.0","2020"
"KIKK","2IS9","1.0","2020"
"01TX","KGKY","1.0","2020"
"KDWH","4TA4","1.0","2020"
"88PA","KDAL","3.0","2020"
"LRBS","KIAD","1.0","2020"
"LIPH","LIDW","2.0","2020"
"EDDC","EDOH","1.0","2020"
"KTCY","KRHV","2.0","2020"
"KSLC","KSDF","4.0","2020"
"KOLY","KC16","2.0","2020"
"KSDL","KOAK","2.0","2020"
"KCNO","KSBA","1.0","2020"
"VTBD","VTPI","1.0","2020"
"KPIE","69MI","1.0","2020"
"KLOT","42MI","1.0","2020"
"6AK2","KPDX","1.0","2020"
"IN51","18II","1.0","2020"
"EDDK","EBBR","4.0","2020"
"KBOS","02XS","3.0","2020"
"KSTL","KCLE","10.0","2020"
"EKCH","EDDM","1.0","2020"
"KBOI","KMCW","1.0","2020"
"KEMT","KMHV","1.0","2020"
"KHWD","KSJC","1.0","2020"
"KAPF","2WI0","1.0","2020"
"K5C1","7TE9","1.0","2020"
"KL65","KSUU","1.0","2020"
"YBRS","YCAL","1.0","2020"
"KBVY","08MA","1.0","2020"
"LEMD","LGAV","1.0","2020"
"EDPG","EDFM","1.0","2020"
"KDTW","KFXE","3.0","2020"
"KCHO","78VA","1.0","2020"
"KSDF","KHFD","1.0","2020"
"4MD0","MD50","1.0","2020"
"LIMB","LIMB","2.0","2020"
"EIME","EIMH","1.0","2020"
"02AK","PAMR","2.0","2020"
"KMKE","K73C","1.0","2020"
"KJYO","KLCK","1.0","2020"
"K5W8","KSOP","1.0","2020"
"KAUN","KO88","1.0","2020"
"TA33","KIWS","2.0","2020"
"KSMO","KBFL","1.0","2020"
"KWDR","2GA0","1.0","2020"
"AL72","KNZY","1.0","2020"
"NZCH","NZCH","2.0","2020"
"JY04","KMMU","1.0","2020"
"5PA2","PS12","1.0","2020"
"FA37","6MI2","1.0","2020"
"EHDB","EHVK","1.0","2020"
"CYXX","CYXX","3.0","2020"
"KMKE","KX04","5.0","2020"
"KF46","KIWS","1.0","2020"
"YMEN","YSWG","1.0","2020"
"EGTE","EGNX","3.0","2020"
"LEZG","OTHH","1.0","2020"
"FL57","KLAL","1.0","2020"
"KIAH","KSNA","2.0","2020"
"KP19","KP19","9.0","2020"
"IN60","KMQS","1.0","2020"
"61XS","86TE","1.0","2020"
"KJGG","VA42","1.0","2020"
"95GA","KMCN","1.0","2020"
"KPOU","OA12","1.0","2020"
"KMGG","KPNM","1.0","2020"
"KGRR","KMCO","1.0","2020"
"KRSW","KJYO","1.0","2020"
"KOAK","14AR","1.0","2020"
"KMHR","KRIU","1.0","2020"
"KOVS","K60C","1.0","2020"
"KHAO","OH22","1.0","2020"
"KSZT","WN61","1.0","2020"
"EDOS","EDDN","1.0","2020"
"0CD7","KAPA","2.0","2020"
"KI69","77OH","1.0","2020"
"K1B9","KORE","1.0","2020"
"KHKY","01SC","1.0","2020"
"KFNL","6CO4","1.0","2020"
"VA16","KFDK","1.0","2020"
"KVDF","KAPF","1.0","2020"
"KEWR","KK62","1.0","2020"
"KTEX","KCTK","1.0","2020"
"KTUL","KAPA","1.0","2020"
"EDDT","EDLR","1.0","2020"
"KHKY","4GA4","1.0","2020"
"1MU6","20MO","1.0","2020"
"KDEN","VA95","1.0","2020"
"KBED","KOPF","1.0","2020"
"KGLE","KSDL","1.0","2020"
"KLKU","VG07","1.0","2020"
"KBXK","AZ90","1.0","2020"
"WN21","WA59","1.0","2020"
"YHOT","YMEN","1.0","2020"
"YSPT","YMUR","1.0","2020"
"YMEN","YLEG","1.0","2020"
"FL91","KFMY","1.0","2020"
"NJ75","K3N6","1.0","2020"
"VHHH","ESSA","1.0","2020"
"CA66","9CL2","1.0","2020"
"KF44","KRBD","1.0","2020"
"PN73","KN57","1.0","2020"
"KCCR","09CL","1.0","2020"
"KMCC","KO41","1.0","2020"
"KHOU","01SC","1.0","2020"
"VOMM","ZGSZ","1.0","2020"
"KCKB","KORD","1.0","2020"
"3GA1","KSUS","1.0","2020"
"KL71","KRIR","1.0","2020"
"0TX0","XA86","1.0","2020"
"KSFO","KMCC","2.0","2020"
"KSEE","KRAL","1.0","2020"
"KEDC","KAUS","1.0","2020"
"4MI3","K5I4","1.0","2020"
"RCMQ","RCKH","1.0","2020"
"0TN5","TN79","1.0","2020"
"AZ90","KGEU","1.0","2020"
"CAM4","CYQF","1.0","2020"
"6MN9","KFCM","1.0","2020"
"EDXI","EDDV","1.0","2020"
"LROP","LZIB","1.0","2020"
"4OH4","KSEA","1.0","2020"
"KLGA","KBNA","28.0","2020"
"KDFW","KPNS","4.0","2020"
"KLVJ","KF46","1.0","2020"
"KHWD","KLVK","2.0","2020"
"YPAD","YBBN","4.0","2020"
"EDDK","LSGG","1.0","2020"
"KFLL","KDCA","16.0","2020"
"CYYC","CYHM","11.0","2020"
"KABE","KUES","1.0","2020"
"KFMY","KMKY","4.0","2020"
"KORF","KEWR","7.0","2020"
"KORF","7NC2","6.0","2020"
"KC77","WI71","1.0","2020"
"KBTA","23NE","2.0","2020"
"KMIA","EGLL","8.0","2020"
"KLGA","KLUK","2.0","2020"
"KRMN","KRMN","2.0","2020"
"SBSP","SDIN","1.0","2020"
"PANC","AK55","2.0","2020"
"KSDM","KSDM","84.0","2020"
"KEWR","KDEN","4.0","2020"
"LFLL","EGLL","3.0","2020"
"EHAM","LOIR","1.0","2020"
"KCLT","KMCI","10.0","2020"
"KPSP","KHHR","1.0","2020"
"KORD","LTBA","1.0","2020"
"KAFW","OK23","1.0","2020"
"CYYT","KDOV","1.0","2020"
"KDFW","KGRR","9.0","2020"
"KFMY","KHKY","1.0","2020"
"KCLT","9IL6","8.0","2020"
"KMAL","3NK5","1.0","2020"
"YBBN","YCHB","1.0","2020"
"KIAD","MN18","1.0","2020"
"KIAH","07KY","4.0","2020"
"KCHD","KCMA","1.0","2020"
"KSMO","KP52","2.0","2020"
"KFRG","KFRG","59.0","2020"
"EGOS","EGCW","1.0","2020"
"WV65","KMGW","4.0","2020"
"NZAA","NZAA","36.0","2020"
"KCCR","KSJC","2.0","2020"
"KSAN","CA22","1.0","2020"
"YBNS","YMEN","7.0","2020"
"KTTD","KTTD","21.0","2020"
"EDHL","KCLE","1.0","2020"
"LSZH","VTBS","6.0","2020"
"KSBA","KSFO","11.0","2020"
"7OH2","KCVG","3.0","2020"
"2CD6","KBJC","1.0","2020"
"KHOU","KLAS","15.0","2020"
"KFFZ","36AZ","5.0","2020"
"KFLL","FD53","1.0","2020"
"EFHK","UMMS","1.0","2020"
"2CD6","KAPA","5.0","2020"
"KCLE","OH24","1.0","2020"
"KPAO","KMIT","1.0","2020"
"SLCB","SLVR","1.0","2020"
"KTYS","KFTY","1.0","2020"
"LFPG","LTBA","2.0","2020"
"CYHU","CNV9","2.0","2020"
"KCMH","2NC1","1.0","2020"
"RKSW","RKSS","1.0","2020"
"4OI7","K1G1","1.0","2020"
"MD31","KN94","1.0","2020"
"KLGA","KUMP","2.0","2020"
"KTUL","KCLT","1.0","2020"
"KMGW","MD74","1.0","2020"
"KLNS","KDMW","1.0","2020"
"KMSP","KDTW","3.0","2020"
"KLNK","NE09","3.0","2020"
"OR02","CO12","1.0","2020"
"KO70","KAPC","2.0","2020"
"KCBF","97IA","10.0","2020"
"KT54","21XS","1.0","2020"
"KROC","50NY","1.0","2020"
"4TX0","KEDC","1.0","2020"
"KHOU","KSGR","2.0","2020"
"EDDF","ZGGG","1.0","2020"
"RJFF","RJAA","18.0","2020"
"KAXH","KDWH","3.0","2020"
"MU65","IS85","1.0","2020"
"KMTN","KFDK","1.0","2020"
"NZCH","NZFP","7.0","2020"
"SBJD","SBJD","2.0","2020"
"KIAD","97GA","1.0","2020"
"YMML","WSAP","4.0","2020"
"KUGN","KARR","1.0","2020"
"KSDM","KCMA","1.0","2020"
"KBTA","4IA8","1.0","2020"
"SAAR","SAAR","2.0","2020"
"LOAV","LOAV","1.0","2020"
"WA49","KLGB","1.0","2020"
"LKPR","LKBU","1.0","2020"
"KBWI","KMTN","5.0","2020"
"KVUJ","KBUY","1.0","2020"
"KBWI","CT20","1.0","2020"
"OMDW","EHAM","3.0","2020"
"KTKI","0XS9","1.0","2020"
"CYBW","CEA3","1.0","2020"
"KLAS","34CO","2.0","2020"
"KSPI","CYUL","1.0","2020"
"ZGSZ","UUDD","1.0","2020"
"EDDP","EDDH","2.0","2020"
"KAKH","NC97","2.0","2020"
"LTBA","UAAA","13.0","2020"
"KAKH","MD48","1.0","2020"
"KBFL","KSNA","1.0","2020"
"EDDT","EDDL","9.0","2020"
"KLAX","KTVL","3.0","2020"
"EDDV","EDHC","1.0","2020"
"EDSB","EDFM","2.0","2020"
"WSSL","WSSL","2.0","2020"
"KCCO","KMAC","1.0","2020"
"KCGS","KFME","3.0","2020"
"CNV9","CZBM","1.0","2020"
"KGPM","TX03","1.0","2020"
"KSCK","KMCC","4.0","2020"
"KDVN","KATW","2.0","2020"
"5WN8","WI69","1.0","2020"
"KMTN","KOQU","1.0","2020"
"KATL","KSLC","6.0","2020"
"KHPN","KIAD","2.0","2020"
"KSFO","KUTA","2.0","2020"
"KPBF","KRNV","1.0","2020"
"LTFJ","EDDP","5.0","2020"
"KFDK","4NC8","1.0","2020"
"KK06","KDEC","1.0","2020"
"KPDX","6OR8","4.0","2020"
"1PA5","KLBE","1.0","2020"
"KTEB","KSGU","1.0","2020"
"KRDU","NC20","2.0","2020"
"3TE0","XA52","1.0","2020"
"EDXY","EDXJ","1.0","2020"
"KPWT","KBFI","4.0","2020"
"KOMA","38IN","1.0","2020"
"KLAS","KSGR","1.0","2020"
"KDPA","11LL","1.0","2020"
"KSMF","KRBL","1.0","2020"
"KBAZ","9TX5","1.0","2020"
"25IN","KIRS","1.0","2020"
"KNFG","CA42","1.0","2020"
"KLDJ","K39N","1.0","2020"
"KDBQ","KRSW","1.0","2020"
"KATL","KAGC","3.0","2020"
"KISP","KDXR","2.0","2020"
"KSDL","AZ13","1.0","2020"
"LILC","LIPL","1.0","2020"
"KILG","KTEB","3.0","2020"
"KO22","KVCB","1.0","2020"
"KI74","KMGY","1.0","2020"
"RKSI","KIAD","3.0","2020"
"KSMX","KCCR","1.0","2020"
"FL40","KX49","1.0","2020"
"KMMU","KTHV","1.0","2020"
"LHBP","EDDS","1.0","2020"
"KADS","14TX","1.0","2020"
"IN83","2IN0","1.0","2020"
"45II","KIWA","1.0","2020"
"KTPA","KECP","1.0","2020"
"KX05","5FL0","1.0","2020"
"53TX","2TX1","2.0","2020"
"KCGF","49OH","1.0","2020"
"KGWB","KSMD","1.0","2020"
"LKVO","LKMH","1.0","2020"
"KX49","FA60","1.0","2020"
"II59","KOSH","1.0","2020"
"LFBE","LFBD","2.0","2020"
"5FL0","62FL","1.0","2020"
"ESNZ","ESUO","1.0","2020"
"3VG3","KHEF","1.0","2020"
"EDQT","EDAR","1.0","2020"
"KDCA","KNUN","2.0","2020"
"95VA","59NC","1.0","2020"
"KLAS","KGCN","1.0","2020"
"LJVE","LJVE","1.0","2020"
"KSFO","33CL","1.0","2020"
"TN79","KBWI","1.0","2020"
"MD82","K2W6","2.0","2020"
"KSUS","1WI6","1.0","2020"
"KCWA","KMKE","1.0","2020"
"EPKM","EPKM","6.0","2020"
"BIRK","KORD","1.0","2020"
"K3Y2","K3Y2","1.0","2020"
"KCLE","MI56","1.0","2020"
"KMOD","KMRY","1.0","2020"
"EDGR","EDGR","1.0","2020"
"KUES","KRYV","1.0","2020"
"KBWI","KWRI","2.0","2020"
"LKFR","LKJC","1.0","2020"
"77TX","TA03","1.0","2020"
"KNOW","7OR7","1.0","2020"
"FD70","KCLW","1.0","2020"
"KJQF","NC77","1.0","2020"
"KORD","VT23","1.0","2020"
"KFXE","KFMY","5.0","2020"
"MN85","KMIC","1.0","2020"
"KCBF","6AR8","1.0","2020"
"KTOP","SN59","1.0","2020"
"CYYZ","CYAV","1.0","2020"
"69MY","KSTP","1.0","2020"
"KSAN","KMHR","1.0","2020"
"KPTK","KLOU","1.0","2020"
"KDVT","5AZ3","2.0","2020"
"SBBR","SDIN","1.0","2020"
"VTBD","VTBK","2.0","2020"
"KBOS","CYHM","1.0","2020"
"EFHK","ESSB","1.0","2020"
"KAUS","KELA","1.0","2020"
"EGXW","EGNF","1.0","2020"
"KSGF","KISM","1.0","2020"
"MU18","9LL9","1.0","2020"
"KOMA","KFLL","1.0","2020"
"2VG2","KRMN","1.0","2020"
"PN56","PS15","1.0","2020"
"42TX","KF69","1.0","2020"
"EDCL","EDAV","1.0","2020"
"KMCW","4MI3","1.0","2020"
"MY28","MY72","1.0","2020"
"LOLS","EDXI","1.0","2020"
"KHOU","KTNT","1.0","2020"
"KFME","KANP","1.0","2020"
"CA35","CA35","11.0","2020"
"KCOE","ID25","1.0","2020"
"EGLL","OMDB","7.0","2020"
"KGKY","2TS6","1.0","2020"
"FAOR","VHHH","1.0","2020"
"NK79","KABE","1.0","2020"
"KDFW","TX35","2.0","2020"
"KAUS","KFTW","3.0","2020"
"KSDF","49OH","5.0","2020"
"LIRA","LIPE","2.0","2020"
"KSQL","KSQL","34.0","2020"
"OMDB","OMDB","22.0","2020"
"KEWR","SC88","1.0","2020"
"KO60","KO69","3.0","2020"
"KSLC","KLAX","28.0","2020"
"CL56","KMYV","1.0","2020"
"KLAS","7PS7","3.0","2020"
"02FA","FL57","1.0","2020"
"KACY","KRSW","11.0","2020"
"KAPA","CO52","4.0","2020"
"ZGSZ","RJBB","13.0","2020"
"KSEE","04CL","4.0","2020"
"KDAL","KSNS","1.0","2020"
"WN15","KAWO","1.0","2020"
"KCMH","KRDU","6.0","2020"
"22ID","KBOI","1.0","2020"
"KCDW","KN51","1.0","2020"
"KMKE","KDAL","7.0","2020"
"KEFT","KEFT","26.0","2020"
"KLVJ","KSAT","1.0","2020"
"KAJR","GA87","1.0","2020"
"KDAB","KPIE","7.0","2020"
"KPHX","26AZ","2.0","2020"
"KDFW","TX03","8.0","2020"
"KBWI","KLAS","17.0","2020"
"KHEF","IA84","1.0","2020"
"KC83","CA66","1.0","2020"
"MN99","KFCM","3.0","2020"
"KBMQ","18XA","1.0","2020"
"EDAV","EDHK","1.0","2020"
"KDTO","4TX8","1.0","2020"
"KVLL","KPTK","4.0","2020"
"5GA4","KJZP","1.0","2020"
"YBSS","YBSS","14.0","2020"
"KMIA","KMMK","3.0","2020"
"CA73","KMCC","2.0","2020"
"KSAN","KDEN","15.0","2020"
"KRWI","KILG","1.0","2020"
"KRDD","KLAX","1.0","2020"
"KSRQ","KCMH","1.0","2020"
"KCLT","K0A7","2.0","2020"
"KAPA","KDEN","1.0","2020"
"2PA6","KN79","1.0","2020"
"KBOS","KPVC","1.0","2020"
"KABE","KABE","6.0","2020"
"KSAT","KIAH","8.0","2020"
"KEWR","NC03","2.0","2020"
"KFCM","KFMY","1.0","2020"
"KBUR","UT13","4.0","2020"
"3LL9","7IS2","1.0","2020"
"KCGS","KMTN","1.0","2020"
"9FD2","FD33","3.0","2020"
"KCVB","K5C1","1.0","2020"
"YSBK","YWVA","2.0","2020"
"KSMF","KPHL","6.0","2020"
"LEZL","LEMD","1.0","2020"
"KBIE","KSUX","1.0","2020"
"KJYO","01VA","7.0","2020"
"KL70","KL70","3.0","2020"
"YGRD","YMMB","1.0","2020"
"LKPR","UMMS","4.0","2020"
"KMSP","KYIP","23.0","2020"
"K1S5","KYKM","2.0","2020"
"KTPA","KORD","23.0","2020"
"KORD","IL54","1.0","2020"
"KPSP","KTOA","2.0","2020"
"RKSG","RKRN","1.0","2020"
"KDTW","CO12","2.0","2020"
"KIAD","KTYS","6.0","2020"
"NC72","KFBG","1.0","2020"
"42VA","KNTU","1.0","2020"
"KSEE","KCRQ","4.0","2020"
"MY89","KMIC","3.0","2020"
"KFWA","16PA","1.0","2020"
"YMMB","YBLT","2.0","2020"
"KHOU","KEFD","1.0","2020"
"47FD","69FL","2.0","2020"
"UNNT","VTBS","7.0","2020"
"PANC","3AK1","1.0","2020"
"KOPF","KMTO","1.0","2020"
"SBSJ","SIVU","1.0","2020"
"KBUR","KU42","10.0","2020"
"LIPU","LIDT","1.0","2020"
"EDDC","EDFE","1.0","2020"
"KABE","KRFD","1.0","2020"
"KSLC","KSDL","3.0","2020"
"CYHM","CYUL","1.0","2020"
"KSFO","KMIT","3.0","2020"
"FL47","FD49","1.0","2020"
"KLAX","88PA","1.0","2020"
"0NJ5","NK79","1.0","2020"
"WSSS","RPLL","4.0","2020"
"KFAT","KVIS","10.0","2020"
"KCBG","KJMR","1.0","2020"
"EBLG","EDDF","1.0","2020"
"KRVS","K3F7","7.0","2020"
"VTBS","EBBR","1.0","2020"
"KBFD","92PA","3.0","2020"
"KAHQ","KLWC","1.0","2020"
"EDDM","EGDW","1.0","2020"
"KDAB","KTMB","1.0","2020"
"K12J","93FD","2.0","2020"
"K06C","KARR","1.0","2020"
"EGHG","EGHS","1.0","2020"
"KCEU","FA54","1.0","2020"
"KC29","KC35","2.0","2020"
"KMRB","KDMW","1.0","2020"
"OBBI","OETH","3.0","2020"
"34MI","KTYS","1.0","2020"
"49OH","9OH4","1.0","2020"
"KOMN","8FA4","5.0","2020"
"KRYY","KAHN","2.0","2020"
"KEYE","KIAH","1.0","2020"
"KYIP","KCLT","1.0","2020"
"SKBO","SKBO","5.0","2020"
"LPPT","EGCC","1.0","2020"
"KTUL","KWLD","4.0","2020"
"2FL0","8FL6","1.0","2020"
"K5W4","5NC3","1.0","2020"
"KPTK","9MI6","1.0","2020"
"OMDB","OERK","4.0","2020"
"KJZP","KDNN","1.0","2020"
"06TX","KAXH","1.0","2020"
"KIAD","KDPA","1.0","2020"
"KMRY","KWHP","1.0","2020"
"KSBP","CA62","2.0","2020"
"ETNW","ETNW","1.0","2020"
"KALO","KIFA","1.0","2020"
"KSRQ","50OR","1.0","2020"
"CFQ7","CZBB","1.0","2020"
"EDNM","EDPG","1.0","2020"
"KLZU","K19A","2.0","2020"
"EGLF","KBOS","2.0","2020"
"KSLC","KSAT","2.0","2020"
"KONT","KSKF","4.0","2020"
"SIQE","SBMT","1.0","2020"
"YMAY","YMML","2.0","2020"
"3FD0","FA35","1.0","2020"
"3OH7","KLUK","1.0","2020"
"KOPF","KX49","1.0","2020"
"KORL","TA03","1.0","2020"
"KGAI","KN06","1.0","2020"
"KBWI","LS76","1.0","2020"
"KSBD","KL94","1.0","2020"
"FL17","69FD","1.0","2020"
"GE99","KSRQ","1.0","2020"
"KCBF","NE94","1.0","2020"
"KORD","0TS2","1.0","2020"
"KGSP","9MI2","1.0","2020"
"KPIT","1PS4","1.0","2020"
"LHBP","LKVO","1.0","2020"
"33KS","SN43","1.0","2020"
"KDAB","KPHL","1.0","2020"
"9TN9","KM54","1.0","2020"
"KHWD","KE16","1.0","2020"
"1ID3","1ID3","1.0","2020"
"2XA5","85TE","4.0","2020"
"64GA","6GA1","1.0","2020"
"KECG","1MD1","1.0","2020"
"OMDB","OEDR","1.0","2020"
"KTME","KIAD","1.0","2020"
"FL88","08FL","1.0","2020"
"1MU4","KLXT","1.0","2020"
"YBCG","YCMH","1.0","2020"
"EDQM","EDFM","1.0","2020"
"TX09","KSAT","1.0","2020"
"23AZ","KDVT","1.0","2020"
"KS36","96WA","1.0","2020"
"KORD","KFAT","1.0","2020"
"EDDN","EDWQ","1.0","2020"
"KSDL","KA39","3.0","2020"
"KPNS","KDCA","3.0","2020"
"KRHV","KCCR","1.0","2020"
"KFNL","1CO3","1.0","2020"
"KORD","VA80","1.0","2020"
"28CA","37CN","1.0","2020"
"AK63","3AK2","1.0","2020"
"17NK","KROC","1.0","2020"
"K1T7","86TX","7.0","2020"
"KCFE","MY78","1.0","2020"
"FA37","KCMH","1.0","2020"
"CYBW","CYBW","1.0","2020"
"9TN4","KBNA","1.0","2020"
"EDDW","LEMU","1.0","2020"
"TX47","KTRL","1.0","2020"
"3NK5","8FA4","1.0","2020"
"II82","5II1","1.0","2020"
"VOBL","EBBR","1.0","2020"
"KMIA","35MN","2.0","2020"
"37IN","KDEC","1.0","2020"
"KSGF","KAOV","1.0","2020"
"87NC","KRDU","1.0","2020"
"K50F","KGKY","1.0","2020"
"KMTN","5MD0","1.0","2020"
"KM73","08FA","1.0","2020"
"KSTC","KPNM","1.0","2020"
"KIDI","KN35","1.0","2020"
"KHYI","52TS","1.0","2020"
"KSBD","KEMT","2.0","2020"
"KEYE","KDFW","1.0","2020"
"KSPI","2LL3","1.0","2020"
"KSTJ","1MU4","1.0","2020"
"SLVR","KTMB","1.0","2020"
"7PS7","KOYM","2.0","2020"
"1GA2","KCEU","1.0","2020"
"K1O3","KCCR","1.0","2020"
"EINN","EDDP","1.0","2020"
"KBLI","KAWO","1.0","2020"
"KJFK","KABQ","2.0","2020"
"EDDP","OBBI","21.0","2020"
"CYHM","CYYT","1.0","2020"
"KMJX","KMJX","15.0","2020"
"EHBD","EHBD","5.0","2020"
"K54J","K54J","9.0","2020"
"KBDN","35OR","1.0","2020"
"KNTD","KCMA","3.0","2020"
"ETND","ETND","1.0","2020"
"KSTL","KHOU","12.0","2020"
"FD82","KGZH","4.0","2020"
"KSEA","RJTT","4.0","2020"
"KBNA","KNUN","2.0","2020"
"EGCN","EGCN","1.0","2020"
"EDDF","LTBA","10.0","2020"
"KPHL","KATL","41.0","2020"
"ESSA","ESTA","6.0","2020"
"EDDV","EDDV","1.0","2020"
"LYBE","ESSA","1.0","2020"
"KPHL","K2R2","5.0","2020"
"KFMY","OA11","1.0","2020"
"K3LF","KK02","1.0","2020"
"KMFE","KHYI","2.0","2020"
"KATL","7PS7","8.0","2020"
"EFMA","EFTU","2.0","2020"
"LEMD","LIMC","9.0","2020"
"YPEA","YPEA","90.0","2020"
"K49A","GA36","1.0","2020"
"KEDU","KO88","1.0","2020"
"VTUI","VTBD","3.0","2020"
"KSAT","KSKF","3.0","2020"
"PANC","9AK5","2.0","2020"
"KSOP","KIGX","1.0","2020"
"CYKZ","CNY4","1.0","2020"
"KMDW","KGRR","14.0","2020"
"KSEA","RJAK","1.0","2020"
"KBJC","KSDL","3.0","2020"
"KBNA","KTPA","2.0","2020"
"KI74","KI54","2.0","2020"
"KACK","42VT","1.0","2020"
"MA07","MA07","3.0","2020"
"KSDF","NC63","1.0","2020"
"LFBD","LFFT","1.0","2020"
"KCID","KMSP","1.0","2020"
"PAMR","0AK2","2.0","2020"
"SBKP","SBBI","1.0","2020"
"KHPN","FA37","3.0","2020"
"KISM","KLAL","1.0","2020"
"YMEN","YBXH","1.0","2020"
"KHEF","KBWI","5.0","2020"
"37MN","KANE","4.0","2020"
"KSDF","UT13","6.0","2020"
"KHYA","KBOS","3.0","2020"
"KSAF","KSAF","13.0","2020"
"KIAH","KTPA","3.0","2020"
"KBOS","14FA","1.0","2020"
"KPVD","KFWA","4.0","2020"
"YMNG","YLCS","2.0","2020"
"KMCF","KMDW","4.0","2020"
"KDNV","52IL","1.0","2020"
"KFCH","KSNS","2.0","2020"
"KSMO","KVCB","1.0","2020"
"VT26","VT52","1.0","2020"
"KMTO","KSRQ","1.0","2020"
"KLVN","MN99","1.0","2020"
"AL62","5AL8","1.0","2020"
"KLOT","7IS2","1.0","2020"
"16XS","97TS","1.0","2020"
"EGOS","EGWC","1.0","2020"
"KFUL","KEMT","3.0","2020"
"KSEF","KFLL","2.0","2020"
"KMDW","KSTP","1.0","2020"
"KTPA","41IL","2.0","2020"
"SC24","KCEU","8.0","2020"
"KPMD","KVNY","2.0","2020"
"8TS7","KGKY","1.0","2020"
"TE57","XS89","3.0","2020"
"LSZH","LYBT","1.0","2020"
"KHND","K0L9","2.0","2020"
"KBMQ","KAXH","1.0","2020"
"KSUS","KDAL","2.0","2020"
"KABQ","NM01","4.0","2020"
"KORD","4IL8","7.0","2020"
"MY15","MY47","1.0","2020"
"KDLL","1WI6","3.0","2020"
"CJD2","CYXE","2.0","2020"
"CYPW","CAM3","1.0","2020"
"KTUS","CO12","3.0","2020"
"KSDF","KSDF","3.0","2020"
"KXLL","KI69","1.0","2020"
"80OH","8OA9","1.0","2020"
"KIAH","KAFW","3.0","2020"
"EFMA","EFMA","1.0","2020"
"KO27","79CL","1.0","2020"
"KRND","MS74","1.0","2020"
"44AK","PAGQ","1.0","2020"
"KBJC","K11V","15.0","2020"
"3VA7","VA87","1.0","2020"
"KSLC","KSRQ","1.0","2020"
"KU42","KNYL","1.0","2020"
"KROG","KLNK","1.0","2020"
"KSNA","KSDF","4.0","2020"
"YMEN","YSBG","1.0","2020"
"KHSV","XS90","1.0","2020"
"FL73","08FA","1.0","2020"
"KRHV","KE45","1.0","2020"
"VT48","KILG","1.0","2020"
"KVNY","CL46","2.0","2020"
