"airport_id","airport_name","airport_type","airport_lat","airport_lng","country_iso_2_code","country_iso_3_code","country_name","continent_name","country_lat","country_lng","avg_cases_per_week_14","population","avg_cases_population_ratio_per_week_14","covid19_percentage_label"
"EKLS","Læsø Airport","small_airport","57.277198791503906","11.000100135803223","DK","DNK","Denmark","Europe","56.26392","9.501785","120014.92857142857","5792203.0","2.072008328634693","2.07%"
"GA36","Foothills-Holcomb Airport","small_airport","34.3917007446","-84.24169921880001","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"ID25","Olmstead Sky Ranch Airport","small_airport","48.350799560546875","-116.55400085449219","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"K2A0","Mark Anton Airport","small_airport","35.48619842529297","-84.93109893798828","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"K51R","Madisonville Municipal Airport","small_airport","30.912799835205078","-95.9520034790039","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KCBE","Greater Cumberland Regional Airport","small_airport","39.615398407","-78.7609024048","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KE95","Benson Municipal Airport","small_airport","31.999396","-110.358224","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KF62","Hayfork Airport","small_airport","40.547100067139","-123.18199920654","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KGRI","Central Nebraska Regional Airport","medium_airport","40.967498779296875","-98.30960083007812","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KGYH","Donaldson Field Airport","small_airport","34.758301","-82.376404","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KLUD","Decatur Municipal Airport","small_airport","33.254601","-97.580597","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KMHE","Mitchell Municipal Airport","small_airport","43.774799346900004","-98.03859710690001","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KMSP","Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field","large_airport","44.882","-93.221802","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KPOV","Portage County Regional Airport","small_airport","41.210201","-81.251602","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KSAT","San Antonio International Airport","large_airport","29.533701","-98.469803","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KSCX","Scott Municipal Airport","small_airport","36.45560073852539","-84.58570098876953","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KTVL","Lake Tahoe Airport","medium_airport","38.89390182495117","-119.99500274658203","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"LFAR","Montdidier Airfield","small_airport","49.6731","2.56917","FR","FRA","France","Europe","46.227638","2.213749","2513861.4285714286","67564251.0","3.720697545468873","3.72%"
"LFDG","Gaillac Lisle Sur Tarn Airport","small_airport","43.88389968869999","1.87556004524","FR","FRA","France","Europe","46.227638","2.213749","2513861.4285714286","67564251.0","3.720697545468873","3.72%"
"LRCT","Câmpia Turzii Air Base","medium_airport","46.50230026245117","23.885900497436523","RO","ROU","Romania","Europe","45.943161","24.96676","497945.64285714284","19237682.0","2.5883869109445863","2.59%"
"LSTS","Flugplatz St Stephan","small_airport","46.497398","7.41257","CH","CHE","Switzerland","Europe","46.818188","8.227512","316155.5","8654618.0","3.6530266269406693","3.65%"
"LW75","Stenkovec Brazda Airport","small_airport","42.059101","21.391002","MK","MKD","Macedonia [FYROM]","Europe","41.608635","21.745275","69578.42857142857","2083380.0","3.339689762377894","3.34%"
"MA55","Muskeget Island Airport","small_airport","41.334800720214844","-70.29949951171875","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"MD43","Mountain Road Airport","small_airport","39.11840057373047","-76.49659729003906","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"MO85","Wells Airport","small_airport","37.25170135498047","-92.83380126953125","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"MPHO","Panamá Pacífico International Airport","small_airport","8.91479","-79.599602","PA","PAN","Panama","North America","8.537981","-80.782127","179510.92857142858","4314768.0","4.160384256382466","4.16%"
"NC70","Mckee Airport","small_airport","34.50490188598633","-79.10250091552734","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"NH38","Leavitt Airport","small_airport","43.972599029541016","-71.1697998046875","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"OK02","Dick's Airport","small_airport","35.110801696777344","-97.48169708251953","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"OK49","Secrest Ranch Airport","small_airport","36.644774","-97.01047","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"OR38","Western Helicopter Services Airport","small_airport","45.079309","-122.92594","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"PADK","Adak Airport","medium_airport","51.883943","-176.641186","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"RJTT","Tokyo Haneda International Airport","large_airport","35.552299","139.779999","JP","JPN","Japan","Asia","36.204824","138.252924","249655.64285714287","126476458.0","0.19739297479151643","0.20%"
"RKSW","Suwon Airport","medium_airport","37.23939895629883","127.00700378417969","KR","KOR","South Korea","Asia","35.907757","127.766922","59100.71428571428","51269183.0","0.11527531906586905","0.12%"
"SDTT","Região das Hortências Heliport","heliport","-29.361552","-50.853144","BR","BRA","Brazil","South America","-14.235004","-51.92528","6638797.714285715","212559409.0","3.123266923594859","3.12%"
"TX36","Green Ranch Airport","small_airport","32.833499908447266","-99.04199981689453","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"TX54","Moore Airpark","closed","26.212749","-98.406457","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"UAII","Shymkent Airport","medium_airport","42.364200592041016","69.47889709472656","KZ","KAZ","Kazakhstan","Europe","48.019573","66.923684","157868.2857142857","18776707.0","0.8407666249161032","0.84%"
"UMKK","Khrabrovo Airport","medium_airport","54.88999938964844","20.592599868774414","RU","RUS","Russia","Europe","61.52401","105.318756","2283469.785714286","145934460.0","1.5647228116746967","1.56%"
"VA91","Johnson Field","small_airport","37.704898834228516","-75.72660064697266","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"VG31","Sager Field","small_airport","38.713401794433594","-78.86389923095703","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"WN14","Pete's Airport","small_airport","47.84159851074219","-117.4469985961914","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"WN45","Take Five Airport","small_airport","46.77930069","-120.4440002","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"01II","Myers Field","small_airport","39.8849983215332","-86.50669860839844","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"0IA8","Hannen Airport","small_airport","42.22800064086914","-91.7509994506836","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"14FA","Burrs Strip","small_airport","25.570100784301758","-80.3998031616211","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"16PA","Gregg Airport","small_airport","40.180599212646484","-80.12760162353516","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"18JY","Skamokawa East Valley Airport","small_airport","46.284698486328125","-123.44300079345703","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"1MO2","Hart Airport","small_airport","38.54949951171875","-94.47660064697266","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"21FD","Land's Field","small_airport","30.694599151611328","-85.31079864501953","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"23VT","North Windham Airport","small_airport","43.221500396728516","-72.71289825439453","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"4FL5","Ridge Landing Airport","small_airport","27.7572002411","-81.6006011963","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"4MS7","Arnold Field","small_airport","34.7484016418457","-90.28079986572266","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"59CA","Little Hands Airport","closed","37.803299","-122.028999","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"5WI1","Springbrook Airport","small_airport","45.90190124511719","-91.6771011352539","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"69TA","Dean Airport","small_airport","27.655000686645508","-97.52529907226562","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"7TA0","Field's Field","small_airport","30.09289","-95.651487","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"9OA8","Crocker Airport","small_airport","41.28229904174805","-81.9489974975586","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"CPD4","Brussels (Armstrong Field) Airport","small_airport","43.75","-81.2332992553711","CA","CAN","Canada","North America","56.130366","-106.346771","527287.1428571428","37742157.0","1.3970773924159736","1.40%"
"EDBZ","Schwarzheide/Schipkau Airport","small_airport","51.489723205566406","13.879444122314453","DE","DEU","Germany","Europe","51.165691","10.451526","1522881.857142857","83783945.0","1.8176296868604804","1.82%"
"EDKN","Wipperfürth-Neye Airport","small_airport","51.124168395996094","7.373610973358154","DE","DEU","Germany","Europe","51.165691","10.451526","1522881.857142857","83783945.0","1.8176296868604804","1.82%"
"EDOB","Bad Berka Airport","small_airport","50.90444564819336","11.26027774810791","DE","DEU","Germany","Europe","51.165691","10.451526","1522881.857142857","83783945.0","1.8176296868604804","1.82%"
"EDXO","St. Peter-Ording Airport","small_airport","54.30888748168945","8.686944007873535","DE","DEU","Germany","Europe","51.165691","10.451526","1522881.857142857","83783945.0","1.8176296868604804","1.82%"
"EGDJ","Upavon Aerodrome","small_airport","51.2862014771","-1.7820199728","GB","GBR","United Kingdom","Europe","55.378051","-3.435973","2214899.9285714286","67886004.0","3.2626753646766846","3.26%"
"ENNM","Namsos Høknesøra Airport","small_airport","64.472198486328","11.57859992981","NO","NOR","Norway","Europe","60.472024","8.468946","53389.78571428572","5421242.0","0.9848257228562333","0.98%"
"IL57","Cottonwood Airport","small_airport","40.422000885009766","-89.02059936523438","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"K1D8","Redfield Municipal Airport","small_airport","44.86249923706055","-98.52950286865234","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"K2CB","Camp Blanding Army Air Field/NG Airfield","small_airport","29.952499389599996","-81.9796981812","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"K41A","Reeves Airport","small_airport","32.51470184326172","-85.8759994506836","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"K44N","Sky Acres Airport","small_airport","41.70740128","-73.73799896","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KCSM","Clinton Sherman Airport","small_airport","35.3398017883","-99.20050048830001","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KDAY","James M Cox Dayton International Airport","large_airport","39.902400970458984","-84.21939849853516","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KDEQ","J Lynn Helms Sevier County Airport","small_airport","34.047000885009766","-94.39939880371094","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KMTC","Selfridge Air National Guard Base Airport","medium_airport","42.613463","-82.836919","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KONP","Newport Municipal Airport","medium_airport","44.580399","-124.057999","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KORF","Norfolk International Airport","large_airport","36.89459991455078","-76.20120239257812","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KSGJ","Northeast Florida Regional Airport","medium_airport","29.9592","-81.339798","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"LDPV","Vrsar Crljenka Airport","small_airport","45.141700744628906","13.630599975585938","HR","HRV","Croatia","Europe","45.1","15.2","143440.92857142858","4105268.0","3.4940697798883917","3.49%"
"LFDY","Bordeaux Yvrac Airport","small_airport","44.877201080322266","-0.47916701436042786","FR","FRA","France","Europe","46.227638","2.213749","2513861.4285714286","67564251.0","3.720697545468873","3.72%"
"LFLW","Aurillac Airport","medium_airport","44.89139938354492","2.4219400882720947","FR","FRA","France","Europe","46.227638","2.213749","2513861.4285714286","67564251.0","3.720697545468873","3.72%"
"LHGD","Gödöllő Airport","small_airport","47.57099914550781","19.338600158691406","HU","HUN","Hungary","Europe","47.162494","19.503304","351263.71428571426","9660350.0","3.6361385900688314","3.64%"
"LSZS","Samedan Airport","medium_airport","46.53409957885742","9.884110450744629","CH","CHE","Switzerland","Europe","46.818188","8.227512","316155.5","8654618.0","3.6530266269406693","3.65%"
"MA19","Berlin Lndg Area","closed","42.367595","-71.641701","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"MT03","Lakeside Airport","small_airport","47.993408","-114.224306","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"NJ06","B J Farms Airport","small_airport","39.45759963989258","-75.27320098876953","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"NJ74","Salem Airfield","small_airport","39.562599182128906","-75.44960021972656","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"NTTE","Tetiaroa Airport","small_airport","-17.0132999420166","-149.58700561523438","PF","PYF","French Polynesia","Oceania","-17.679742","-149.406843","0.0","280904.0","0.0","0.00%"
"NV47","Palomino Airport","small_airport","39.83319854736328","-119.68199920654297","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"NY59","Valenty Mierek Airport","small_airport","43.387298583984375","-75.48629760742188","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"NZNV","Invercargill Airport","medium_airport","-46.41239929199219","168.31300354003906","NZ","NZL","New Zealand","Oceania","-40.900557","174.885971","1678.357142857143","4822233.0","0.03480456342232204","0.03%"
"OH74","Kearns Airport","small_airport","40.09370040893555","-82.716796875","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"PHTO","Hilo International Airport","medium_airport","19.721399307250977","-155.04800415039062","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"SC41","Palmetto Air Plantation Airport","small_airport","33.66609955","-80.24389648","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"SDKK","Mococa Airport","small_airport","-21.48780059814453","-47.034400939941406","BR","BRA","Brazil","South America","-14.235004","-51.92528","6638797.714285715","212559409.0","3.123266923594859","3.12%"
"TA97","White Wing Ranch Airport","small_airport","29.637500762939453","-95.96880340576172","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"TE21","Lobo Mountain Ranch Airport","small_airport","29.65130043029785","-99.0864028930664","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"TN89","Possum Bottom Airport","small_airport","35.2584","-85.452698","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"TS63","Square Air Airport","small_airport","33.24589920043945","-96.56420135498047","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"UWUU","Ufa International Airport","large_airport","54.557498931885","55.874401092529","RU","RUS","Russia","Asia","61.52401","105.318756","2283469.785714286","145934460.0","1.564722811674697","1.56%"
"VA04","Barrows Airport","small_airport","37.49209976196289","-79.92870330810547","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"VGJR","Jessore Airport","medium_airport","23.1838","89.160797","BD","BGD","Bangladesh","Asia","23.684994","90.356331","332801.21428571426","164689383.0","0.20207812320586216","0.20%"
"WBAK","Anduki Airport","small_airport","4.637000083920001","114.382003784","BN","BRN","Brunei","Asia","4.535277","114.727669","174.28571428571428","437483.0","0.03983828269571944","0.04%"
"YAVM","Avonmore Airport","small_airport","-36.56669998168945","144.5500030517578","AU","AUS","Australia","Oceania","-25.274398","133.775136","17228.85714285714","25499881.0","0.06756446095908111","0.07%"
"YBLN","Busselton Regional Airport","small_airport","-33.6884231567","115.401596069","AU","AUS","Australia","Oceania","-25.274398","133.775136","17228.85714285714","25499881.0","0.06756446095908111","0.07%"
"YSEN","Serpentine Airport","small_airport","-32.39496612548828","115.87098693847656","AU","AUS","Australia","Oceania","-25.274398","133.775136","17228.85714285714","25499881.0","0.06756446095908111","0.07%"
"YYRM","Yarram Airport","small_airport","-38.56669998168945","146.7550048828125","AU","AUS","Australia","Oceania","-25.274398","133.775136","17228.85714285714","25499881.0","0.06756446095908111","0.07%"
"02AL","Bass Field","small_airport","30.37150001525879","-87.76439666748047","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"18TA","West Kerr Ranch Airport","small_airport","30.13629913330078","-99.74369812011719","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"1NC0","Delk's Airport","small_airport","35.722406","-79.934889","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"24ME","Slip Knot Landing Airport","small_airport","43.822200775146484","-70.44280242919922","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"2MI0","Woodside Airport","small_airport","43.21670150756836","-84.04720306396484","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"3IS6","Davy Jones /Private/ Airport","small_airport","38.2228012085","-88.8827972412","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"3MD5","Hidden Hills Airport","small_airport","38.62120056152344","-75.84130096435547","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"3TX1","Paradise Point Airport","small_airport","32.09170150756836","-95.4447021484375","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"4GA7","Kitchens Field","small_airport","33.13460159301758","-84.25409698486328","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"4NC0","Boyd's Hawks Creek Airport","small_airport","35.89849853515625","-80.61620330810547","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"4XS9","Cajun Hills Ranch Airport","small_airport","30.085899","-98.169642","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"5PS5","Chestnut Hill Airport","small_airport","40.39680099487305","-77.0740966796875","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"6TE1","Norman & White Airport","small_airport","26.361499786376953","-98.15249633789062","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"77LL","Briggs Brothers Airfield","small_airport","42.42359924316406","-90.50430297851562","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"8OI5","Clum Airport","small_airport","39.88169860839844","-82.41459655761719","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"8TS7","Wyatt 3-Rivers Airport","small_airport","32.24489974975586","-97.7260971069336","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"92PA","Hawkins Field","small_airport","40.704200744628906","-79.9520034790039","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"98MO","Woodliff Airpark","small_airport","38.78620147705078","-90.94239807128906","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"9OI7","Bayes Airport","small_airport","40.3400993347168","-83.28410339355469","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"9VA1","Holly Point Airport","small_airport","37.405399322509766","-76.38829803466797","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"AL37","Benedick Airport","small_airport","31.555028","-85.977278","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"CA35","San Rafael Airport","small_airport","38.01689910888672","-122.52100372314453","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"CEN2","Bassano Airport","small_airport","50.79999923706055","-112.46700286865234","CA","CAN","Canada","North America","56.130366","-106.346771","527287.1428571428","37742157.0","1.3970773924159736","1.40%"
"DAAK","Boufarik Airport","medium_airport","36.545799","2.87611","DZ","DZA","Algeria","Africa","28.033886","1.659626","59554.142857142855","43851043.0","0.1358100943166685","0.14%"
"EBUL","Ursel Air Base","small_airport","51.14419937133789","3.475559949874878","BE","BEL","Belgium","Europe","50.503887","4.469936","464547.4285714286","11589616.0","4.008307337977622","4.01%"
"EDCJ","Chemnitz/Jahnsdorf Airport","small_airport","50.747501","12.8375","DE","DEU","Germany","Europe","51.165691","10.451526","1522881.857142857","83783945.0","1.8176296868604804","1.82%"
"EDCX","Flugplatz Purkshof","small_airport","54.161667","12.248611","DE","DEU","Germany","Europe","51.165691","10.451526","1522881.857142857","83783945.0","1.8176296868604804","1.82%"
"EDEW","Walldürn Airport","small_airport","49.581668853759766","9.4022216796875","DE","DEU","Germany","Europe","51.165691","10.451526","1522881.857142857","83783945.0","1.8176296868604804","1.82%"
"EDTS","Schwenningen am Neckar Airport","small_airport","48.065834045399995","8.5713891983","DE","DEU","Germany","Europe","51.165691","10.451526","1522881.857142857","83783945.0","1.8176296868604804","1.82%"
"EGBT","Turweston Airport","small_airport","52.0407981873","-1.09555995464","GB","GBR","United Kingdom","Europe","55.378051","-3.435973","2214899.9285714286","67886004.0","3.2626753646766846","3.26%"
"ESGY","Säffle Airport","small_airport","59.09120178222656","12.958600044250488","SE","SWE","Sweden","Europe","60.128161","18.643501","425192.0714285714","10099270.0","4.210126785684226","4.21%"
"II17","Bickel's Cow Patch Airport","closed","41.268101","-86.559502","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"II87","Twelve Oaks Airport","small_airport","39.45140075683594","-86.32830047607422","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"K48A","Cochran Airport","small_airport","32.3993988","-83.27590179","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"K5B2","Saratoga County Airport","small_airport","43.05130005","-73.86119843","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KBED","Laurence G Hanscom Field","medium_airport","42.47000122","-71.28900146","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KBXA","George R Carr Memorial Air Field","small_airport","30.813699722299997","-89.8649978638","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KDLO","Delano Municipal Airport","small_airport","35.745601654052734","-119.23699951171875","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KFOK","Francis S Gabreski Airport","small_airport","40.8437004089","-72.6317977905","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KMOX","Morris Municipal - Charlie Schmidt Airport","small_airport","45.56600189","-95.96720123","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KRND","Randolph Air Force Base","large_airport","29.52969933","-98.27890015","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KTTN","Trenton Mercer Airport","medium_airport","40.27669906616211","-74.8134994506836","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"LFDN","Rochefort-Saint-Agnant (BA 721) Airport","medium_airport","45.88779830932617","-0.9830560088157654","FR","FRA","France","Europe","46.227638","2.213749","2513861.4285714286","67564251.0","3.720697545468873","3.72%"
"LFQM","Aérodrome de Besançon-La Vèze","small_airport","47.2066","6.083681","FR","FRA","France","Europe","46.227638","2.213749","2513861.4285714286","67564251.0","3.720697545468873","3.72%"
"LTFE","Milas Bodrum International Airport","large_airport","37.25059890749999","27.6643009186","TR","TUR","Turkey","Asia","38.963745","35.243322","1853976.7142857143","84339067.0","2.198241906429572","2.20%"
"MA07","Friends Ultralightport","small_airport","41.56760025024414","-71.11920166015625","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"MN20","Runke's Field","small_airport","44.910499572753906","-94.57140350341797","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"MU07","Angle Bar M Airport","small_airport","38.39469909667969","-94.3102035522461","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"OI52","Lyons Field","small_airport","39.625099182128906","-83.7833023071289","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
