"flight_date","flight_dayofweek","airplane_code","airport_source_code","airport_target_code","flights_count"
"2020-03-30","2","C25A","9NC9","KBUY","1"
"2020-03-30","2","P46T","KABE","KDMW","1"
"2020-03-30","2","CRJ9","KRDU","KJFK","1"
"2020-03-30","2","A320","KATL","KORD","2"
"2020-03-30","2","EC45","KAVQ","KMZJ","2"
"2020-03-30","2","E75L","KCLT","KXNA","1"
"2020-03-30","2","CRJ7","KDEN","KBNA","1"
"2020-03-30","2","A321","KATL","KMSP","1"
"2020-03-30","2","B763","LFPG","EDDK","1"
"2020-03-30","2","TEX2","KNKL","24FL","1"
"2020-03-30","2","B788","UUDD","OTHH","1"
"2020-03-30","2","C208","KPDX","KTMK","1"
"2020-03-30","2","B77L","FABB","EBMB","1"
"2020-03-30","2","A319","KPHX","7PS7","1"
"2020-03-30","2","A321","KCLT","FL35","1"
"2020-03-31","3","B789","YSSY","NZAA","1"
"2020-03-31","3","B737","KPHX","KBNA","2"
"2020-03-30","2","","KFUL","KFUL","9"
"2020-03-30","2","","RCSS","RCSS","1"
"2020-03-30","2","","KSMF","KSEA","3"
"2020-03-30","2","","CYVR","NZAA","1"
"2020-03-30","2","","LFPG","OTHH","4"
"2020-03-30","2","","LIMC","ZGSZ","1"
"2020-03-30","2","","KALO","IA24","1"
"2020-03-30","2","","KPVD","KDCA","2"
"2020-03-30","2","","KABE","KORD","2"
"2020-03-30","2","","KX39","4FD7","1"
"2020-03-30","2","","KCLT","KCVG","2"
"2020-03-30","2","","KFXE","KOPF","1"
"2020-03-30","2","","KTPA","KDEN","1"
"2020-03-30","2","","KSMF","KDEN","1"
"2020-03-30","2","","KMIC","MN87","2"
"2020-03-30","2","","KJZP","5GA4","1"
"2020-03-30","2","","KGAI","MD62","1"
"2020-03-30","2","","KSAF","KIWA","1"
"2020-03-30","2","","KBOS","01FA","1"
"2020-03-30","2","","KATL","KBFI","1"
"2020-03-30","2","","KFFZ","KE51","1"
"2020-03-30","2","","CYUL","CYTF","1"
"2020-03-30","2","","2CL9","K1O3","1"
"2020-03-30","2","","KMTN","KN06","1"
"2020-03-30","2","","KL35","KLGB","1"
"2020-03-30","2","","OTHH","EDDF","1"
"2020-03-31","3","","KDFW","KORD","1"
"2020-03-31","3","A319","KCLT","KBOS","1"
"2020-03-31","3","B737","KCLT","KBWI","2"
"2020-03-31","3","B737","KSJC","KSAN","3"
"2020-03-31","3","","KJFK","OTHH","1"
"2020-03-31","3","E75L","KSJC","KBOI","1"
"2020-03-31","3","C56X","KPHL","KIAD","1"
"2020-03-31","3","B737","KSMF","KBUR","3"
"2020-03-31","3","A306","KPHX","07KY","1"
"2020-03-31","3","B737","KFLL","KBWI","2"
"2020-03-31","3","CRJ7","KCLT","KSPA","1"
"2020-03-31","3","","KCCO","64GA","1"
"2020-03-31","3","","KMFE","KMFE","2"
"2020-03-31","3","","EDDT","EDDF","1"
"2020-03-31","3","B737","ENZV","ENGM","3"
"2020-03-31","3","A319","EGLL","EDDS","1"
"2020-03-31","3","B739","PANC","KSEA","3"
"2020-03-31","3","LJ45","EDDN","LTFJ","1"
"2020-03-31","3","B06","KTUS","KTUS","1"
"2020-03-31","3","B763","KEWR","LFPG","1"
"2020-03-31","3","B738","KORF","KDFW","1"
"2020-03-31","3","BE20","KXLL","KRYY","1"
"2020-03-31","3","B737","KSAT","KSTL","1"
"2020-03-31","3","","RKSI","CYVR","1"
"2020-03-31","3","","KATL","02XS","3"
"2020-03-31","3","","KGRR","KMSP","1"
"2020-03-31","3","CRJ9","KCVG","KBOS","2"
"2020-03-31","3","","FD49","FD29","1"
"2020-03-31","3","B738","KPDX","60CO","2"
"2020-03-31","3","","KT82","KPRC","1"
"2020-03-31","3","C56X","KMIV","KSYR","1"
"2020-03-31","3","MD88","KMKE","KATL","2"
"2020-03-31","3","","KGSO","NC03","1"
"2020-03-31","3","","KDEN","II09","1"
"2020-03-31","3","B738","KATL","60CO","1"
"2020-03-31","3","","KAFW","TE45","1"
"2020-03-31","3","","KABE","4IL3","1"
"2020-03-31","3","B738","KMDW","05IN","1"
"2020-03-31","3","H500","KMKC","KMKC","1"
"2020-03-31","3","","KBTA","KBTA","1"
"2020-03-31","3","","LFML","LFKJ","1"
"2020-03-31","3","","TE96","KT85","1"
"2020-03-31","3","","ETAR","EDRS","1"
"2020-03-31","3","B738","KORD","KSNA","1"
"2020-03-31","3","","KONM","KE80","1"
"2020-03-31","3","E75S","CYYZ","KPHL","1"
"2020-03-31","3","CRJ2","KIAD","KGSO","1"
"2020-03-31","3","A319","KAUS","KSFO","1"
"2020-03-31","3","E75S","KATL","KLGA","1"
"2020-03-31","3","A320","KIAH","KORD","1"
"2020-03-31","3","E75L","KMIA","KIAH","1"
"2020-03-31","3","","KHND","K1L3","1"
"2020-03-31","3","AC90","WN35","CYNJ","1"
"2020-03-31","3","B06","KPHL","KPHL","3"
"2020-03-31","3","A320","KPDX","KSNA","1"
"2020-03-31","3","A320","KBOS","KFLL","1"
"2020-03-31","3","LJ60","KFLL","TBPB","1"
"2020-03-31","3","","KFAT","KSNS","1"
"2020-03-31","3","E145","2IL3","KORD","1"
"2020-03-31","3","","YBSS","YCAL","1"
"2020-03-31","3","A332","ENGM","OTHH","1"
"2020-03-31","3","B737","KMCI","KSAT","1"
"2020-03-31","3","B738","KORD","KE95","1"
"2020-03-31","3","A320","KMIA","KATL","1"
"2020-04-01","4","DH8D","CYCD","CYVR","1"
"2020-04-01","4","B737","KDEN","KIAD","1"
"2020-04-01","4","B738","KMSP","KBOS","1"
"2020-04-01","4","PC12","KBOS","KMSS","3"
"2020-04-01","4","EC45","KHOU","KTME","1"
"2020-04-01","4","B734","LEMD","LEMD","1"
"2020-04-01","4","MD11","KSAT","KSDF","2"
"2020-04-01","4","B763","KHRL","KCVG","1"
"2020-04-01","4","A321","KSAN","KJFK","1"
"2020-04-01","4","BE9L","KABQ","KABQ","1"
"2020-04-01","4","A332","WMKK","VHHH","1"
"2020-04-01","4","CRJ2","KSFO","KSTS","1"
"2020-04-01","4","A320","KLAS","KORD","2"
"2020-04-01","4","B738","OMDW","UMMS","1"
"2020-04-01","4","B734","YBBN","YSSY","1"
"2020-04-01","4","CRJ2","KDAY","KIAD","2"
"2020-04-01","4","B77L","KORD","EHBK","1"
"2020-04-01","4","E75L","KLGA","KMSP","2"
"2020-04-01","4","B738","KJFK","KDCA","1"
"2020-04-01","4","A321","KMCO","KORD","2"
"2020-04-01","4","B738","KTUL","KSTL","1"
"2020-04-01","4","B752","KPVD","KMDT","1"
"2020-04-01","4","E145","KDBQ","KORD","3"
"2020-04-01","4","F2EX","EDDV","EDDH","1"
"2020-04-01","4","CRJ9","KCLT","24FL","1"
"2020-04-01","4","A319","KFLL","KATL","2"
"2020-04-01","4","B772","KMIA","KLAX","1"
"2020-04-01","4","A320","EGLL","ENGM","1"
"2020-04-01","4","B763","KPHL","EGNX","1"
"2020-04-01","4","E75S","KPVD","KDCA","2"
"2020-04-01","4","DH8D","CYOW","CYUL","1"
"2020-04-01","4","TEX2","KNSE","4AL6","2"
"2020-04-01","4","E195","EDDF","LIMC","1"
"2020-04-01","4","C208","KGVT","KTKI","1"
"2020-04-01","4","A321","UDYZ","UUDD","1"
"2020-04-01","4","A359","EDDM","EDDN","1"
"2020-04-01","4","E75L","KBNA","KIAH","1"
"2020-04-01","4","R66","KPDK","4GA9","1"
"2020-04-01","4","C56X","KUMP","AL18","1"
"2020-04-01","4","B77W","VHHH","EHAM","1"
"2020-04-01","4","B77W","EGLL","OMDB","1"
"2020-04-01","4","H500","KNEL","KMJX","1"
"2020-04-01","4","B737","KFLL","02PR","1"
"2020-04-01","4","B748","LHBP","ELLX","1"
"2020-04-01","4","S76","NY09","NY09","1"
"2020-04-01","4","G650","KSAT","KFTW","1"
"2020-04-01","4","A332","LTBA","VABB","1"
"2020-04-01","4","B350","KIXD","KSTL","1"
"2020-04-01","4","B350","KTTA","KMIA","1"
"2020-04-01","4","S76","22FA","69FL","1"
"2020-04-01","4","A320","KPDX","KSNA","1"
"2020-03-31","3","","LIPO","LIED","1"
"2020-04-01","4","","KFLL","3PS9","1"
"2020-04-01","4","","KDTW","KLAS","3"
"2020-04-01","4","","KPAE","KSAN","2"
"2020-04-01","4","","SKBO","KMIA","4"
"2020-04-01","4","","CYHM","CYVR","1"
"2020-04-01","4","","FAGM","SBGR","1"
"2020-04-01","4","","KCMH","SC08","1"
"2020-04-01","4","","EGBB","EGBB","1"
"2020-04-01","4","","ENGM","EDDM","1"
"2020-04-01","4","","KSPI","K1H3","1"
"2020-04-01","4","","77LL","IA68","1"
"2020-04-01","4","","KLZU","KLUK","1"
"2020-04-01","4","","KFFC","67GA","1"
"2020-04-01","4","","4TA4","1XA4","1"
"2020-04-01","4","","KCBF","KHNR","2"
"2020-04-01","4","","KIWA","KP08","4"
"2020-04-01","4","","KAKH","KAKH","2"
"2020-04-01","4","","KGKY","2TS6","1"
"2020-04-01","4","","7MO4","17MU","1"
"2020-04-01","4","","KORD","KMCI","1"
"2020-04-01","4","","OTHH","VHHH","1"
"2020-04-01","4","","KPHL","TJIG","1"
"2020-04-01","4","B77W","EGLL","RKSI","1"
"2020-04-01","4","BE9L","KERV","XS69","1"
"2020-04-01","4","MD90","KATL","KBNA","1"
"2020-04-01","4","A320","KDEN","KLAS","1"
"2020-04-01","4","PC12","KMOD","KAPC","1"
"2020-04-01","4","","9CL9","K1O3","1"
"2020-04-01","4","","93OK","KRVS","1"
"2020-04-01","4","","3MO2","7IS9","1"
"2020-04-01","4","","LKKL","EBLG","1"
"2020-04-01","4","AS50","KMCE","KMOD","1"
"2020-04-01","4","","KSAC","KO27","1"
"2020-04-01","4","","KDAL","00TS","1"
"2020-04-01","4","","2TS0","76TX","1"
"2020-04-01","4","E6","KNHK","KNHK","1"
"2020-04-01","4","A319","KPHL","KTPF","1"
"2020-04-01","4","","KHWD","KLVK","1"
"2020-04-01","4","BE99","KBFI","KAWO","1"
"2020-04-01","4","B77L","KORD","RKSI","1"
"2020-04-02","5","A320","KSFO","KSAN","1"
"2020-04-02","5","B739","KSJC","KPDX","1"
"2020-04-02","5","B737","KAUS","KPHX","1"
"2020-04-02","5","B738","KTPA","KMCI","1"
"2020-04-02","5","B77W","RKSI","KATL","1"
"2020-04-02","5","B712","KJFK","KRDU","1"
"2020-04-02","5","B738","RJAH","RJFF","1"
"2020-04-02","5","A320","KSEA","KPDX","1"
"2020-04-02","5","B738","KRSW","1WI6","1"
"2020-04-02","5","","RJOA","RJFA","1"
"2020-04-02","5","","EBLG","LKPR","1"
"2020-04-02","5","B738","KPHX","KMCI","2"
"2020-04-02","5","C208","CYHM","61OH","1"
"2020-04-02","5","B763","RJOO","RJTT","1"
"2020-04-02","5","","LIMC","KORD","1"
"2020-04-02","5","A139","LICB","LICP","1"
"2020-04-02","5","B735","UMKK","UUWW","1"
"2020-04-02","5","SR22","LKPM","LKLT","1"
"2020-04-02","5","B744","KSDF","PANC","2"
"2020-04-02","5","B738","RJTT","RJTT","1"
"2020-04-02","5","B744","LIMC","UNNT","1"
"2020-04-02","5","B748","UUEE","LOWW","1"
"2020-04-02","5","C208","IN05","OI01","1"
"2020-04-02","5","","KDTW","KMCF","1"
"2020-04-02","5","","KX50","KXFL","1"
"2020-04-02","5","","KBOS","KHHR","1"
"2020-04-02","5","","KAPF","3OH6","1"
"2020-04-02","5","","EGHI","EGJB","1"
"2020-04-02","5","MD11","KSAT","KUTA","1"
"2020-04-02","5","FA8X","ETSI","EDVE","1"
"2020-04-02","5","","KMAC","6GA1","1"
"2020-04-02","5","CRJ2","KSBP","KDEN","1"
"2020-04-02","5","CRJ2","KMIT","KDEN","1"
"2020-04-02","5","CL30","KHEF","VA66","1"
"2020-04-02","5","","CYVR","CYHM","1"
"2020-04-02","5","A321","KRDU","KLAX","1"
"2020-04-02","5","","MN87","MN87","3"
"2020-04-02","5","","92IN","II21","1"
"2020-04-02","5","E75L","KABQ","KU42","1"
"2020-04-02","5","","45OH","KLUK","3"
"2020-04-02","5","","KPVG","KPVG","1"
"2020-04-02","5","GL6T","KOPF","KLBE","1"
"2020-04-02","5","","KSNA","KSFO","1"
"2020-04-02","5","A321","KCLT","KBOS","1"
"2020-04-02","5","E75L","KDFW","KASL","1"
"2020-04-02","5","","KLEE","47FL","1"
"2020-04-02","5","CRJ2","KMSP","KTOB","1"
"2020-04-02","5","E145","KCLT","KPGV","1"
"2020-04-02","5","B738","LGSM","EDDH","1"
"2020-04-02","5","EC30","KMQS","3PA9","1"
"2020-04-02","5","C208","KBFD","PN01","2"
"2020-04-02","5","A320","KEWR","KLAS","1"
"2020-04-02","5","B737","KDEN","KIAD","1"
"2020-04-02","5","E75L","KSTS","KPDX","1"
"2020-04-02","5","E75L","KSTL","KORD","1"
"2020-04-02","5","","KLGB","KAJO","1"
"2020-04-02","5","","XA68","KT31","1"
"2020-04-02","5","","9IN9","KCFJ","1"
"2020-04-02","5","A332","LKPR","LTBA","1"
"2020-04-02","5","","KLVK","KTCY","1"
"2020-04-02","5","","EGNX","KCVG","1"
"2020-04-02","5","","K33N","KILG","1"
"2020-04-02","5","B407","KPHX","23AZ","1"
"2020-04-02","5","E75L","KIAH","1WI6","1"
"2020-04-02","5","C525","8GA7","KDFW","1"
"2020-04-02","5","","KLZU","KJZP","1"
"2020-04-02","5","B737","KCLT","KBNA","1"
"2020-04-02","5","","KBOS","KHYA","1"
"2020-04-02","5","","II18","K6I4","1"
"2020-04-02","5","","KORF","31VA","1"
"2020-04-02","5","B737","KSNA","KBUR","1"
"2020-04-02","5","G350","KCCR","KBUR","1"
"2020-04-02","5","A306","KABQ","KPHX","1"
"2020-04-03","6","","KSLI","KFUL","1"
"2020-04-03","6","","RCQC","RCKH","5"
"2020-04-03","6","","KTUL","KTUL","1"
"2020-04-03","6","C208","OR38","KPDX","1"
"2020-04-03","6","","KSTS","KSTS","1"
"2020-04-03","6","","59NC","KIGX","1"
"2020-04-03","6","E75L","KMSP","KPHL","1"
"2020-04-03","6","B738","KPHL","KMDW","2"
"2020-04-03","6","E145","KPHL","KABE","3"
"2020-04-03","6","B738","KOAK","KLAS","2"
"2020-04-03","6","B737","KMDW","KMCI","3"
"2020-04-03","6","B77L","LFPG","VIDP","1"
"2020-04-03","6","A306","KPHX","KSDF","2"
"2020-04-03","6","MD11","VABB","OMDB","1"
"2020-04-03","6","A319","EDDT","EDDS","3"
"2020-04-03","6","MD11","KOAK","KRIR","1"
"2020-04-03","6","","ENGM","ENZV","1"
"2020-04-03","6","EC35","8NC1","KIGX","1"
"2020-04-03","6","A321","KSEA","KPHL","1"
"2020-04-03","6","","KLAX","YSSY","2"
"2020-04-03","6","B77W","KLAX","RKSI","1"
"2020-04-03","6","C560","EDDS","UKKT","1"
"2020-04-03","6","AT76","RCSS","RCWA","2"
"2020-04-03","6","A319","KROC","SC08","2"
"2020-04-03","6","","KTPA","KAGC","2"
"2020-04-03","6","B752","KMSP","KSDF","1"
"2020-04-03","6","E75L","KORD","KRDU","4"
"2020-04-03","6","C208","KIAH","61XS","1"
"2020-04-03","6","B738","KIAD","KMCF","1"
"2020-04-03","6","","EHLE","LJBL","1"
"2020-04-03","6","","LL10","KK02","1"
"2020-04-03","6","B744","VHHH","WMKK","1"
"2020-04-03","6","TEX2","KNSE","KNQB","1"
"2020-04-03","6","","CYUL","CYUL","2"
"2020-04-03","6","","KMGC","KC62","1"
"2020-04-03","6","B763","KPHL","KSDF","1"
"2020-04-03","6","B738","KLAX","KSFO","1"
"2020-04-03","6","","KILG","2DE2","1"
"2020-04-03","6","","8FD3","8FL6","1"
"2020-04-03","6","B737","KPHX","PN62","1"
"2020-04-03","6","","KLZU","SC97","1"
"2020-04-03","6","A319","KDCA","KCLT","2"
"2020-04-03","6","BE20","KDWH","TX05","1"
"2020-04-03","6","","KSAC","5CA7","1"
"2020-04-03","6","B738","KDCA","KMDW","1"
"2020-04-03","6","","KARR","89LL","1"
"2020-04-03","6","A319","KLAX","KEYE","1"
"2020-04-03","6","B738","SBGR","SBCO","1"
"2020-04-03","6","","KDFW","KLAX","2"
"2020-04-03","6","E75L","KSBP","KSEA","1"
"2020-04-03","6","B752","LHBP","EBLG","1"
"2020-04-03","6","","KCMA","0CL6","1"
"2020-04-03","6","B737","KSTL","KOAK","1"
"2020-04-03","6","A306","ESGG","EKCH","1"
"2020-04-03","6","","WA67","KSPB","1"
"2020-04-03","6","","00NC","OI41","1"
"2020-04-03","6","","KMSN","WS17","1"
"2020-04-03","6","B734","VHHH","VTBS","1"
"2020-04-03","6","","YSBK","YKEP","1"
"2020-04-03","6","","KCDW","4NY1","1"
"2020-04-03","6","B737","KMCF","KMCI","1"
"2020-04-03","6","","KIAD","KSTL","1"
"2020-04-03","6","BE30","KRSW","KUKF","1"
"2020-04-03","6","","KATL","KSAN","1"
"2020-04-03","6","","KCMR","KCNO","1"
"2020-04-03","6","C25B","KILG","KPDK","1"
"2020-04-03","6","","KSMO","KBUR","1"
"2020-04-03","6","","KDPA","KARR","1"
"2020-04-03","6","","KVUO","2OR0","1"
"2020-04-03","6","","KRFD","KSCK","1"
"2020-04-04","7","B788","RJFF","RJTL","6"
"2020-04-04","7","","KSDL","KSEZ","3"
"2020-04-04","7","A321","KCLT","KLGA","3"
"2020-04-04","7","","KO15","KO27","1"
"2020-04-04","7","B748","LIMC","VHHH","1"
"2020-04-04","7","","KO27","K1Q4","1"
"2020-04-04","7","","KGRR","KGRR","1"
"2020-04-04","7","B738","YPAD","YBBN","1"
"2020-04-04","7","AT75","EFHK","ESSA","2"
"2020-04-04","7","B77L","EDDP","RKSI","1"
"2020-04-04","7","B738","UMMS","EHAM","1"
"2020-04-04","7","B77W","FAOR","VHHH","1"
"2020-04-04","7","A319","LFPG","LEMD","1"
"2020-04-04","7","A20N","LFPG","EDDF","1"
"2020-04-04","7","PRM1","EGLF","LSZG","1"
"2020-04-04","7","B738","KBUF","SC08","1"
"2020-04-04","7","A320","KPGD","21NH","1"
"2020-04-04","7","CRJ9","KORD","KDTW","2"
"2020-04-04","7","A321","KBOS","KATL","1"
"2020-04-04","7","SW4","KPUB","K7V9","1"
"2020-04-04","7","A320","KATL","CYYZ","1"
"2020-04-04","7","A319","KSEA","KLAX","1"
"2020-04-04","7","","PN14","K29D","1"
"2020-04-04","7","","KOPF","KHWO","1"
"2020-04-04","7","A319","KROC","SC08","1"
"2020-04-04","7","","79FD","KX49","1"
"2020-04-04","7","","KUUU","KHEF","1"
"2020-04-04","7","E45X","KDEN","K9X1","1"
"2020-04-04","7","","KTOA","0CA4","1"
"2020-04-04","7","","KVCB","CN12","1"
"2020-04-04","7","","KPAE","KAWO","4"
"2020-04-04","7","H25C","KIAD","KMRC","1"
"2020-04-04","7","","NK79","KABE","1"
"2020-04-04","7","","NC37","4VA1","1"
"2020-04-04","7","B763","VHHH","YSSY","1"
"2020-04-04","7","","KFMY","KPGD","1"
"2020-04-04","7","","WN42","KS36","1"
"2020-04-04","7","C208","KDFW","TX35","1"
"2020-04-04","7","DH8D","CYCD","CYYC","1"
"2020-04-04","7","","38NY","KISP","1"
"2020-04-04","7","","TN79","KECP","1"
"2020-04-04","7","","KMLI","KVLL","1"
"2020-04-04","7","","KPHL","CO12","1"
"2020-04-04","7","","KFFC","3GA9","1"
"2020-04-04","7","EC45","EDTB","EDSB","1"
"2020-04-04","7","B737","KBNA","24FL","1"
"2020-04-04","7","","KMSN","WI78","1"
"2020-04-04","7","CRJ2","KMSP","1WI6","1"
"2020-04-04","7","B712","KATL","KDAL","1"
"2020-04-04","7","C208","2IL4","KSTL","1"
"2020-04-04","7","","KHHR","KLGB","1"
"2020-04-05","1","A321","KLAX","KLAS","4"
"2020-04-05","1","","KLAS","KTUL","1"
"2020-04-05","1","E145","KORD","75LL","1"
"2020-04-05","1","CRJ2","KLAX","KCOS","1"
"2020-04-05","1","CRJ9","KCLT","67KY","1"
"2020-04-05","1","","LTBA","OBBI","1"
"2020-04-05","1","MD11","KBFI","KSDF","1"
"2020-04-05","1","B744","UAAA","EDFH","1"
"2020-04-05","1","BE9L","EPMO","EPMO","2"
"2020-04-05","1","IL76","ZGSZ","EDDM","1"
"2020-04-05","1","B77L","KATL","EHAM","1"
"2020-04-05","1","DH8D","YPMQ","YSSY","1"
"2020-04-05","1","A321","KRDU","KCLT","2"
"2020-04-05","1","B762","KSTL","KRIR","1"
"2020-04-05","1","B77W","EGLL","CYYZ","1"
"2020-04-05","1","B739","KAUS","KS50","1"
"2020-04-05","1","A189","EGMD","EGMD","1"
"2020-04-05","1","","K2W6","KCGE","2"
"2020-04-05","1","A321","KLGA","KCLT","2"
"2020-04-05","1","P46T","EDFB","LKKL","1"
"2020-04-05","1","A319","KATL","KMIA","1"
"2020-04-05","1","C550","KLUK","KSRQ","1"
"2020-04-05","1","AA5","EDHF","EDHF","1"
"2020-04-05","1","B738","KSMF","KBTF","1"
"2020-04-05","1","","KGAI","KLWM","1"
"2020-04-05","1","","KIPJ","KSVH","1"
"2020-04-05","1","B737","KRSW","KAGC","1"
"2020-04-05","1","B738","PANC","KSEA","1"
"2020-04-05","1","C650","KAPF","KPIE","1"
"2020-04-05","1","","KLMO","CO15","1"
"2020-04-05","1","","KABQ","KABQ","3"
"2020-04-05","1","A319","KLAX","KCMH","1"
"2020-04-05","1","A320","KATL","KPVD","1"
"2020-04-05","1","B737","KLGA","KATL","1"
"2020-04-05","1","","PN14","KBVI","2"
"2020-04-05","1","","KDAL","KAPA","1"
"2020-04-05","1","","KECP","K14J","1"
"2020-04-05","1","B739","KMSP","KRSW","1"
"2020-04-05","1","","EDAQ","EDAQ","1"
"2020-04-05","1","","KSPI","KC15","1"
"2020-04-05","1","","EDDS","EDDC","1"
"2020-04-05","1","B738","KROC","KMCF","1"
"2020-04-05","1","","II26","II26","1"
"2020-04-05","1","","23CN","KLAX","2"
"2020-04-05","1","","45OH","5OI0","1"
"2020-04-05","1","","NC47","NC47","1"
"2020-04-05","1","","90NY","KROC","1"
"2020-04-05","1","","VA45","VG07","1"
"2020-04-05","1","","35MI","K08C","1"
"2020-04-05","1","C208","KMGW","KBWI","1"
"2020-04-05","1","A20N","KORL","KISP","1"
"2020-04-05","1","B748","VHHH","EDDF","1"
"2020-04-05","1","","KHYA","CT43","1"
"2020-04-05","1","","6GA1","GA61","1"
"2020-04-05","1","B737","KBNA","KLGA","1"
"2020-04-05","1","","TE96","07TS","1"
"2020-04-05","1","H500","KS50","KBFI","1"
"2020-04-05","1","","KHRJ","NC22","1"
"2020-04-05","1","","86TE","TX67","1"
"2020-04-05","1","A320","KSLC","KLGB","1"
"2020-04-05","1","A320","KJFK","KABQ","1"
"2020-03-30","2","CRJ2","KATL","KFWA","1"
"2020-03-30","2","E75L","KEWR","KOMA","2"
"2020-03-30","2","B739","KATL","KCMH","1"
"2020-03-30","2","B763","KNGU","EDFH","1"
"2020-03-30","2","B737","KATL","KFLL","3"
"2020-03-30","2","B738","CYVR","CRK2","1"
"2020-03-30","2","B738","KLAX","KPHX","3"
"2020-03-30","2","B733","EGNX","EGJB","1"
"2020-03-30","2","B738","KPHX","KOAK","2"
"2020-03-30","2","B737","KLAS","KAVQ","1"
"2020-03-30","2","B77L","OMDW","WSAP","1"
"2020-03-30","2","A320","UWKD","UUEE","3"
"2020-03-30","2","A319","EGLL","LEVC","1"
"2020-03-30","2","CRJ9","KCLE","KMSP","2"
"2020-03-30","2","B744","KLAX","KJFK","1"
"2020-03-30","2","CRJ2","KMLI","KDTW","1"
"2020-03-30","2","CL85","LSGG","EHAM","1"
"2020-03-30","2","CRJ2","KDCA","KORF","1"
"2020-03-30","2","A320","KJFK","KAUS","1"
"2020-03-30","2","C510","LKPR","EDDL","1"
"2020-03-30","2","CRJ9","KATL","K9G2","1"
"2020-03-30","2","A333","KU42","KATL","1"
"2020-03-30","2","E190","KBWI","KBOS","1"
"2020-03-30","2","A320","LKPR","OTHH","1"
"2020-03-30","2","B77W","KMIA","CYYZ","1"
"2020-03-30","2","E170","KDEN","KGRR","1"
"2020-03-30","2","C208","KADS","KADS","1"
"2020-03-30","2","B734","ENBR","ENZV","1"
"2020-03-30","2","CRJ7","KDAY","SC08","1"
"2020-03-30","2","UH1","KMCC","KMCC","2"
"2020-03-30","2","CL61","KCRQ","KCRQ","1"
"2020-03-30","2","B737","KCMH","FL59","1"
"2020-03-30","2","EA50","KALO","IA80","1"
"2020-03-30","2","A319","KPHX","0WI5","1"
"2020-03-30","2","B737","KLAX","KDAL","1"
"2020-03-30","2","A20N","KIAH","KFLL","1"
"2020-03-30","2","B737","KSNA","KIAH","1"
"2020-03-30","2","","KDTO","TS54","1"
"2020-03-30","2","","KCPT","KCPT","1"
"2020-03-30","2","","KJQF","41NC","3"
"2020-03-30","2","","KIAH","KL65","1"
"2020-03-30","2","","KADS","OK11","1"
"2020-03-30","2","","KLGA","0WI5","1"
"2020-03-30","2","","EHAM","EGLL","1"
"2020-03-30","2","","KAPA","KEIK","1"
"2020-03-30","2","","KPHL","KGAI","1"
"2020-03-30","2","","SBMT","SBMT","1"
"2020-03-30","2","","KLNK","KLNK","5"
"2020-03-30","2","","KSUS","KPPQ","1"
"2020-03-30","2","","KPHF","KPHF","2"
"2020-03-30","2","","KN14","KLNS","1"
"2020-03-30","2","","IL35","7IS2","1"
"2020-03-30","2","","LPPR","EBLG","1"
"2020-03-30","2","","KCMH","KLAX","1"
"2020-03-30","2","","KFAT","KRNM","1"
"2020-03-30","2","","KRYV","KMSN","1"
"2020-03-30","2","","KLMO","KBJC","1"
"2020-03-31","3","","KORD","KBWI","2"
"2020-03-31","3","A319","SBRJ","SBBR","1"
"2020-03-31","3","B737","KSTL","KBKL","1"
"2020-03-31","3","CRJ9","KORF","KBOS","1"
"2020-03-31","3","B737","KAUS","KDAL","2"
"2020-03-31","3","B744","KLAX","RKSI","3"
"2020-03-31","3","CRJ9","KPHL","KMSN","1"
"2020-03-31","3","B737","KBUR","KSFO","3"
"2020-03-31","3","MD88","KATL","KMMK","1"
"2020-03-31","3","B748","NZAA","YSSY","1"
"2020-03-31","3","B738","KSLC","KPHX","1"
"2020-03-31","3","B763","KPDX","KSDF","1"
"2020-03-31","3","CRJ9","KCLT","KNRQ","1"
"2020-03-31","3","E75L","KCLT","20II","1"
"2020-03-31","3","","KLAX","KDFW","2"
"2020-03-31","3","C208","CYHM","73OI","1"
"2020-03-31","3","A169","YRSY","YSLE","1"
"2020-03-31","3","","EDDP","OBBI","1"
"2020-03-31","3","A321","KSAN","KBOS","1"
"2020-03-31","3","B734","EDDP","LJLJ","1"
"2020-03-31","3","B77L","EDDP","OMDB","1"
"2020-03-31","3","A321","EFHK","LFPG","1"
"2020-03-31","3","B77W","RPLL","RCTP","1"
"2020-03-31","3","B763","CYHM","CYYT","1"
"2020-03-31","3","A321","KSFO","SC08","1"
"2020-03-31","3","A319","CFQ7","KIAH","1"
"2020-03-31","3","A310","LTBA","EBMB","1"
"2020-03-31","3","AS50","KBUR","KWHP","1"
"2020-03-31","3","MD11","KSDF","KMCI","1"
"2020-03-31","3","A319","EDDL","EGLL","1"
"2020-03-31","3","B748","73KY","OMDB","1"
"2020-03-31","3","B762","KCVG","KSEA","1"
"2020-03-31","3","A310","ESSA","LTBA","1"
"2020-03-31","3","E145","KBWI","KPHL","2"
"2020-03-31","3","","KTPA","KBTF","1"
"2020-03-31","3","C208","KIAH","K60R","1"
"2020-03-31","3","","EDDK","LSGG","1"
"2020-03-31","3","","KAPA","KFCM","1"
"2020-03-31","3","","LSZM","EDDH","1"
"2020-03-31","3","","0FL0","08FL","1"
"2020-03-31","3","A319","LOWW","EDDL","1"
"2020-03-31","3","","KDCA","KATL","1"
