"Source","Target","flights_count"
"LOWW","LIPZ","8"
"LEMG","EBMB","3"
"KMIA","OTHH","2"
"LSZH","EHAM","18"
"OLBA","EDDL","4"
"KATL","RJTT","4"
"EPMO","LIRA","2"
"EHAM","SEAS","1"
"RJTT","RPLS","6"
"EDDF","UUWW","2"
"TBPB","CYUL","1"
"VHHH","LTFM","5"
"LTFM","LSGG","10"
"OMDB","KMIA","2"
"EBMB","OMDB","7"
"LEBL","LFBD","2"
"LFMN","LSZR","1"
"LIRF","LFPO","5"
"LYBE","LIPX","1"
"SBGR","SABE","1"
"YPAD","WSSS","4"
"KSLC","MMSM","1"
"ETAR","LERT","2"
"YMML","NZAR","1"
"EDDK","LFBD","1"
"LEPA","EGTK","1"
"LFPN","EBTY","2"
"LPFR","EDLV","2"
"EDDK","LBLS","1"
"EPPO","ENJB","1"
"KPBI","TJIG","1"
"EHLE","EKBI","1"
"LOWW","LFHI","1"
"LFRN","EGLF","1"
"ESSA","LFOP","1"
"EPKT","ENJB","1"
"LEBL","LPMA","1"
"CYVR","UUEE","1"
"TJSJ","KK62","1"
"LKSA","EHTE","1"
"LOWZ","EDPK","1"
"EBLG","LKPR","1"
"LHBP","EDDS","1"
"LTBA","LSGG","1"
"EIDW","6NJ9","1"
"LGRP","OKAS","1"
"VGZR","OMDB","15"
"RKSI","LOWW","4"
"KLAX","MGGT","18"
"EKCH","EDDF","15"
"KLAX","EGLL","30"
"EDDF","LPFR","7"
"KBNA","TJSJ","5"
"EDDS","LHPR","1"
"WSSS","VHHH","57"
"EGBP","EIKH","1"
"LLBG","LIRA","2"
"LEMG","EDDF","16"
"EDDB","LYBT","5"
"EDDP","LFXA","2"
"LKPR","LFPG","11"
"ELLX","LTBW","1"
"LFLL","LEBL","1"
"KPBG","CYYZ","2"
"LFBO","LEMD","12"
"KIAG","CYKF","2"
"EKCH","KSFO","3"
"GABS","LTFM","4"
"LEMG","EBKT","1"
"VMMC","RPLS","2"
"EDDB","EKCH","5"
"LFPG","OTHH","25"
"LTFJ","LEZL","1"
"LROP","LEZG","2"
"UUEE","UMGG","2"
"KPMP","CYUL","1"
"GMMN","LSZH","1"
"EGNR","EGJJ","1"
"OA16","CYMX","1"
"EDWC","EHKD","1"
"RJAA","NZAA","1"
"EBMB","LFBD","4"
"EDRY","LFDX","1"
"ESGG","ENZV","1"
"ULLI","LFPG","1"
"KISP","TJSJ","1"
"UUWW","LOWS","1"
"UUEE","UTTT","1"
"LSGC","EDVE","1"
"LTFM","VIDP","1"
"LTBA","LIRQ","1"
"LFSH","EDFE","1"
"LTFJ","LEMD","4"
"VOMM","WSAC","1"
"ETHN","EHEH","1"
"LOWL","LDPL","1"
"LOWI","EPKT","1"
"EKOD","EDXJ","1"
"UUEE","LDZA","1"
"ELLX","LICZ","1"
"EDWO","EHOW","1"
"CYND","KFXE","1"
"EGGW","LEAL","5"
"KORD","EDDF","40"
"KSEA","CYVR","19"
"RJAA","VTBD","1"
"LEIB","EHTW","1"
"LIPQ","LSGG","1"
"ENTO","EPWA","3"
"LPPT","EHAM","19"
"LROP","EDDP","1"
"LSZF","EDTD","1"
"EDDB","LLBG","4"
"EGSS","EPPO","4"
"EHAM","UMMS","6"
"CYMX","OA16","9"
"LTFM","KJFK","7"
"SBKP","KFLL","5"
"LKPR","EHAM","13"
"VOMM","ZGSZ","3"
"OMSJ","OLBA","4"
"EDDP","LIPE","5"
"EPGD","EDLW","2"
"OTHH","EBLG","2"
"EGGW","EPGD","5"
"EGBB","EIDW","3"
"LEIB","LIML","3"
"EBBR","LIPO","2"
"RJTT","KHHR","2"
"LIMC","OLBA","1"
"FACT","OTHH","7"
"KJFK","GOBD","6"
"EBLG","LPPR","3"
"LKKU","EDQH","1"
"EDDK","LPPR","6"
"EGHH","EDFE","2"
"OMDW","EDDC","1"
"EGCC","LOWW","2"
"EGLL","RCTP","4"
"EDDK","EKCH","3"
"EBMB","LFPB","1"
"CYHM","KIAG","2"
"EBBR","EPWA","1"
"LROP","EYKA","1"
"LOWS","ESSB","1"
"EBMB","LYSM","1"
"EYVI","EGGW","2"
"LOWS","LIRP","1"
"VTBS","LEMD","1"
"MMUN","KDAL","2"
"LZKZ","EGSS","1"
"OMDW","EGSS","1"
"KOPF","UUWW","1"
"EHBK","LIMC","1"
"KFXE","SBGR","1"
"LIRA","EDDF","1"
"LIML","ESSB","1"
"LOWW","EGLF","1"
"KOPF","MYGW","1"
"KX60","MYGW","1"
"LEMD","LIRP","1"
"67KY","CYHM","1"
"EINN","EGFE","1"
"EINN","KATL","1"
"TLPC","TGPZ","1"
"LSGK","EBLG","1"
"EVRA","EGKK","2"
"MPTO","MMUN","24"
"RCTP","YSSY","14"
"ULLI","LTFM","8"
"LEBL","LIMC","12"
"WSSS","ZGSZ","6"
"EFHK","ENGM","7"
"LIRF","EBMB","2"
"LSZH","LIPH","1"
"LSZH","LTFM","10"
"LEMD","OMDB","10"
"EPGD","ENBR","5"
"EPKK","LFOB","2"
"RPLL","OBBI","3"
"LSGG","EGLF","6"
"VHHH","RJAA","27"
"OTHH","EDDF","19"
"RKSI","KSEA","4"
"EKCH","LEBL","6"
"LHBP","UUEE","2"
"LCLK","OMDW","5"
"LEBL","UUEE","3"
"RJAA","OTHH","5"
"LEPA","LSZV","1"
"VOBL","OKBK","1"
"MMML","KTUS","2"
"EVRA","EHAM","7"
"LTBA","LGRP","1"
"GMME","EGLF","1"
"SBGR","OTHH","9"
"CYYZ","KTTN","2"
"ESMS","UWLW","1"
"LCPH","LFPG","1"
"KDKK","CNJ3","1"
"EPWA","ELLX","1"
"LJLJ","LFPG","2"
"KEWR","LOWW","3"
"LEZG","EBLG","2"
"LTFM","LJLJ","3"
"EBBR","KJFK","2"
"EPMO","ESKN","2"
"EDDH","LBWV","1"
"EPGD","EFTU","1"
"EIDW","OKBK","1"
"EGLF","LFMY","1"
"LKPR","ULLI","1"
"LFMN","EDDP","1"
"LIRA","LSZH","3"
"MPTO","KSFO","1"
"EBOS","LFML","1"
"LSZH","EDTB","2"
"LKPD","EDDP","1"
"ESMS","EGCC","1"
"OKBK","OMSJ","6"
"OTHH","VHHH","22"
"KORD","CYYZ","18"
"CYYZ","LPPT","3"
"EHMZ","EBKT","2"
"EFHK","LTFM","5"
"LIRF","EFHK","1"
"RKSI","8KY6","1"
"EIWT","EGHH","1"
"LFPG","CYYZ","8"
"EDDS","EPKT","4"
"OMDW","OBBI","5"
"LROP","LIME","4"
"LEPA","EDDB","35"
"EGSS","EBBR","2"
"KEWR","LLBG","17"
"LIRQ","LOWW","2"
"UUEE","EDDF","13"
"MGGT","KDFW","21"
"KEWR","RJAA","5"
"KPHL","MMUN","16"
"LPAZ","KIAD","1"
"YMML","RPLS","3"
"MMUN","KOPF","5"
"YMML","RCTP","1"
"LFLI","EBCI","1"
"LIMF","LDZA","1"
"EGCC","EGNS","5"
"LSGG","LHBP","1"
"CYHM","KBUF","1"
"EFHK","LSGG","1"
"LIPZ","LTBA","1"
"EYVI","EHEH","1"
"EGLL","HEAZ","1"
"EYKA","EIDW","2"
"KPBI","EGHH","1"
"EGKK","KDTW","2"
"EHAM","EDDN","1"
"LGAV","OMDW","1"
"LSZH","LIMC","2"
"KPDK","CYQG","1"
"EGLL","WBSB","1"
"EDDK","EKBI","2"
"UUDD","RKSI","1"
"KMCF","CYYZ","1"
"WSAC","OBBI","2"
"EDDS","LOWS","1"
"FACT","SBGR","1"
"LROP","LBSF","1"
"LFMN","EDTD","1"
"LFQB","LSZS","1"
"KBCT","MYGF","2"
"LIMC","WSSS","3"
"WMKK","VTBS","7"
"KPHL","OTHH","4"
"EDDF","ENGM","13"
"KSDF","CYHM","6"
"WMKK","VABB","6"
"KTTN","CYYZ","3"
"EBLG","LIRA","2"
"EDNY","LOAN","2"
"EDDV","LTFJ","6"
"LEPA","EDDH","41"
"VHHH","WMKB","6"
"LOWW","LIRQ","2"
"TJSJ","KBDL","10"
"KMIA","CYYZ","7"
"WBKK","VMMC","3"
"LSZA","EGBJ","1"
"ENGM","EDDM","7"
"EDDF","LDSR","3"
"LIRF","EDDP","6"
"EDDK","LTAC","3"
"KRFD","EDDF","1"
"KDTO","MMUN","2"
"LEZG","UUEE","5"
"LIPO","LYBE","1"
"LFHC","EBBR","1"
"LGAV","LRBS","2"
"EDDE","LEPA","1"
"MMTJ","KONT","5"
"KDFW","RJAA","6"
"EDDB","LEBL","4"
"MMUN","EIDW","1"
"EGJB","EGPK","1"
"LEMG","EDJA","1"
"LIMF","LFPB","2"
"EHAM","EPWR","1"
"LFLI","LSGL","2"
"LSGG","LFMD","1"
"KJFK","EBMB","2"
"EDDP","EFNS","1"
"TFFF","LFPO","1"
"LKPD","LOWS","1"
"EDPG","LYBE","1"
"LTFJ","EDHL","1"
"LMML","LFHI","1"
"LEZG","LTBA","1"
"KLAX","ELLX","3"
"EDDF","LTFJ","14"
"LYBE","EHAM","3"
"EBMB","LSGG","7"
"EYVI","EDLW","1"
"LFPB","EGLF","4"
"EKCH","EDDB","5"
"UKLL","UMMS","6"
"OTHH","EDDM","8"
"EDDF","EPWR","1"
"KSEE","MMES","1"
"TJSJ","KTEB","6"
"UUDD","EDDP","10"
"8TX7","SKBO","7"
"KORD","EGPK","2"
"EDLW","LROP","4"
"EDDB","LTFJ","14"
"KOXC","CYYZ","1"
"EGKB","EBBR","1"
"TJSJ","KFXE","5"
"EPWA","EFHK","3"
"KGPI","CYYC","2"
"VHHH","KHHR","1"
"OMDB","KBOS","4"
"SAEZ","SEQM","1"
"ELLX","KMIA","1"
"ENGM","OMDB","7"
"KFPR","CYYZ","1"
"PANC","EDDK","1"
"LPPR","EGLL","4"
"LTFM","LFBO","1"
"RCTP","NZAA","2"
"LKPR","LIML","1"
"LEMG","LPCS","2"
"CYYC","RKSI","1"
"LKMH","LJPZ","1"
"LFLY","LSMA","1"
"LEMD","MPMG","2"
"EBMB","ESSB","1"
"LFMN","LTFM","1"
"UKBB","EPPO","1"
"OLBA","LGAV","3"
"LHBP","OLBA","1"
"8TX7","EDDF","1"
"OEDF","VHHH","1"
"LLBG","LTBU","1"
"EDDF","LGKN","1"
"EDQM","LSZH","1"
"YMML","CYYZ","1"
"LFPG","LEZL","2"
"UUWW","LTBU","1"
"LSZR","LOWG","1"
"LSZH","LPFR","1"
"LIME","EDTB","1"
"LKRO","LOIJ","1"
"EETN","LFPB","1"
"EGTC","LOWG","1"
"EDDH","LEPA","42"
"LFPO","EDDB","3"
"EGGW","UKLL","2"
"LTFM","OTHH","22"
"KBED","TJSJ","2"
"LFPO","LEMD","31"
"WMKK","LTFM","7"
"CYVR","EDDF","3"
"EDDF","EGBB","8"
"LLBG","CYYZ","2"
"KATL","MMUN","25"
"EFHK","LFPG","8"
"VIDP","EDDP","6"
"LEIB","LIMC","3"
"LLBG","OMDW","4"
"EDDH","EGLL","6"
"LSGG","LFQQ","2"
"EHEH","LMML","1"
"EDDN","KIAD","2"
"GOOY","LSGG","2"
"EPMO","LSZS","1"
"EINN","ETAR","1"
"MMUN","KAPF","1"
"KPHL","EIDW","7"
"EIDW","EGTE","1"
"LTFM","EDDB","13"
"EBLG","LGAV","4"
"KMIA","UUEE","2"
"EGVN","ESGG","1"
"LROP","LGAV","8"
"UAAA","UUEE","3"
"CYVR","2WA3","3"
"LFKF","EDLN","1"
"OMAA","VGZR","1"
"RJBB","KEYE","1"
"LYBE","EDDH","1"
"ESSA","ELLX","2"
"LMML","EGKB","2"
"LIPX","LOWL","1"
"CYYZ","KRSW","1"
"OEDF","VIDP","1"
"UUDD","WSSS","8"
"EDTZ","LSMD","2"
"LROP","EGGP","1"
"OMRK","UWWW","1"
"LEMD","LIQL","4"
"LFBD","ELLX","2"
"LIPZ","LFPO","3"
"EGNX","LIRF","1"
"CYYZ","KTMB","1"
"EGGW","LEMD","1"
"EGKK","LEAL","1"
"OLBA","LFOJ","1"
"EGGD","EGJJ","1"
"LEPA","EDQG","1"
"EKEB","EHKD","1"
"EVRA","EDDL","2"
"EBAW","LEPA","1"
"EDDL","ESGG","1"
"WSSL","RPLL","1"
"LSZH","EGGW","1"
"EBAW","LSGB","1"
"VHHH","OTHH","27"
"ELLX","RJAK","1"
"KPIE","CYYZ","1"
"EIDW","KIAD","7"
"KPMP","MMUN","1"
"OTHH","LTFJ","10"
"EHAM","EDDP","11"
"OEDF","EHAM","3"
"EPGD","EKCH","4"
"LIML","EGLL","10"
"LOWS","EDMY","1"
"LEMD","LFML","5"
"UMMS","UUEE","7"
"RJTT","KDFW","4"
"EHBK","EBAW","2"
"LCLK","LLHA","2"
"KLGB","TJSJ","1"
"OTHH","RJBB","4"
"TJSJ","7FD6","3"
"KFXE","CYUL","2"
"OMDB","LYBE","3"
"EDDF","RJAK","3"
"EETN","LIMC","1"
"CYVR","KSDL","1"
"LEMP","EDDS","1"
"LOWW","CYMX","1"
"EHAM","LEZL","3"
"USSS","EHBK","1"
"OLBA","VIDP","1"
"EBAW","EHMZ","1"
"EPGD","EHEH","1"
"RCTP","ZUCK","4"
"CYYZ","MPTO","1"
"EBBR","ENGM","1"
"LEBL","LFPB","1"
"VOMM","ZGGG","1"
"LIML","LFKF","2"
"EPWA","LKTB","1"
"KOPF","LEMD","1"
"EDDB","LFMN","2"
"LLBG","LSZH","2"
"LYBE","LDPL","2"
"SKBO","SBGR","1"
"EDDM","LIRP","4"
"EGVN","EGJJ","1"
"LFPB","LLBG","2"
"LHZK","LSZH","1"
"OTBH","OKAS","1"
"FABA","EHAM","1"
"RJAA","EGLL","1"
"8KY6","EDDP","16"
"KDTW","EDDM","2"
"KPHL","TJSJ","47"
"LPFR","EHAM","10"
"LIRA","LOWW","4"
"ORMM","OMDB","9"
"LOWW","ESSB","1"
"LTFM","LIRF","7"
"VHHH","LIMC","2"
"EDDL","LIRF","3"
"EDLW","LBWV","3"
"EHAM","EGPD","9"
"OMDB","EGCC","4"
"EIDW","LEMD","6"
"LIRF","LPPT","9"
"LFML","LEBL","2"
"LLBG","EGGW","5"
"UUEE","KMIA","2"
"YSSY","VHHH","11"
"OMDB","SBGR","8"
"LIPZ","EBCI","2"
"OMSJ","UWWW","1"
"EDDW","EGBB","1"
"GOBD","LFPG","12"
"LEVX","EGBB","1"
"KSRQ","TJSJ","1"
"LTFM","ORMM","5"
"LOLK","EDNK","1"
"WSSS","WBSB","10"
"LEGT","LFBO","2"
"RJAA","WSAC","7"
"EGLC","LFPB","4"
"LPPR","LKPR","1"
"EGLF","LSGB","1"
"UAII","LTBA","1"
"LYBE","LLBG","2"
"LIME","EPKK","2"
"LPMA","ELLX","2"
"KSFF","CYYC","2"
"KFFO","EDFH","1"
"EHEH","EPKK","1"
"LJLJ","EBBR","1"
"OKBK","LETO","1"
"MMPB","KOPF","1"
"CYVR","EGLL","2"
"CYYZ","EGLF","1"
"UTTT","VIDP","1"
"EFHK","8TX7","1"
"OMRK","UAAA","1"
"KRSW","TJSJ","1"
"CYHM","6AK5","1"
"EPGD","EDFH","1"
"LSGG","LFMQ","1"
"LIRP","UUWW","2"
"LFPB","LSMP","2"
"ELLX","KJFK","2"
"LIRQ","LHBP","1"
"OTHH","ZGGG","2"
"EDLS","EHGG","1"
"VABB","EBMB","1"
"LSZR","EGGW","1"
"LERT","EGPK","1"
"EIDW","49OH","1"
"VGTJ","OMRS","1"
"KSDF","TJSJ","16"
"UMMS","LTFM","11"
"LSGG","LTFM","8"
"EETN","ESSA","1"
"OTHH","WMKK","15"
"LOWW","UMMS","3"
"EFHK","EHGG","1"
"LOWL","LMML","2"
"ESKN","EPMO","2"
"EGLF","EBAW","1"
"RCTP","LTFM","4"
"EDDF","LEZG","1"
"LEMG","EDNY","1"
"LMML","LEBL","1"
"LPPT","GGOV","2"
"EYVI","UUMO","2"
"LIMC","EBBR","6"
"LFOK","LPPR","2"
"LFQB","EBTY","1"
"LEPA","EGGW","3"
"EDDL","UKKK","1"
"EETN","LPFR","1"
"CYYZ","RCTP","5"
"LOWW","EDDV","4"
"EPKK","ELLX","1"
"MGGT","FL35","1"
"EKVH","ESSP","1"
"LIMJ","LTFM","1"
"WSSS","EKCH","3"
"EPGD","ESKX","1"
"LTFM","EGCC","13"
"MMUN","KCMH","1"
"EVRA","LIMC","2"
"8KY6","TJSJ","4"
"LFBA","LSGS","1"
"UKKK","LOWL","1"
"LKPR","ESSA","2"
"OMSJ","EGLF","1"
"LSGG","EGJB","1"
"EDHI","OMSJ","1"
"WSSL","VOBL","1"
"EDDL","LZKZ","1"
"TJSJ","KISM","1"
"LEAL","EDDW","1"
"LSMD","EDTD","1"
"VABB","OEDR","1"
"EDDH","LDRG","1"
"VGZR","VTBU","1"
"MMUN","KEWR","24"
"EBBR","EDDF","9"
"LTFM","OJAM","16"
"LIRF","LEBL","16"
"LSGG","LKPR","2"
"ELLX","LPPT","10"
"LTFM","OMDB","24"
"EDDB","UKBB","5"
"KORL","SKBO","1"
"LHBP","LMML","3"
"KMIA","LEMD","5"
"KSDF","CYVR","5"
"KMIA","MMSM","6"
"EIDW","EBLG","4"
"EDDL","LEMG","3"
"LOWS","LFPB","2"
"KDPA","CYHM","6"
"LSZA","LIMC","1"
"EPKK","LCPH","1"
"OMSJ","EDDK","5"
"LEBL","UUWW","1"
"LPPT","SBGL","3"
"DTTA","LMML","1"
"OMRK","USSS","1"
"OMDB","LGAV","4"
"EINN","LBLS","1"
"EBMB","OTHH","9"
"EETN","LEMG","1"
"EBMB","KIAD","3"
"EDFH","UUBW","2"
"LFBD","LPPR","3"
"RCTP","ELLX","1"
"EGLL","ZUCK","1"
"LFQB","LSGB","1"
"VOMM","VGTJ","1"
"EDTX","LOAN","1"
"GGOV","LPPT","1"
"LEPA","LPFR","1"
"EHSE","LFRJ","1"
"EDDM","LEAP","1"
"KAKO","CYYC","1"
"EDDP","LFHI","1"
"LIEO","LEVX","1"
"LROP","LIBD","1"
"LMML","EVRA","1"
"LFOZ","LSGG","1"
"EDDB","EVRA","2"
"LSZB","EBAW","1"
"RCTP","RJBB","31"
"LTFJ","EBCI","6"
"KSFO","YSSY","7"
"KIAD","LTFM","5"
"LYBE","LDZA","6"
"VGTJ","OTHH","15"
"LSZH","LEMG","15"
"LEPA","EDDK","36"
"KORD","MMUN","26"
"8TX7","MGGT","10"
"LEAL","EBBR","6"
"EYKA","ENBR","1"
"VGZR","LEZG","1"
"LHBP","OTHH","5"
"ELLX","KORD","4"
"EGNX","EINN","4"
"RJTT","KSEA","7"
"LOWW","EGCC","2"
"EGLC","ELLX","5"
"LFMN","LSZH","4"
"EPKK","ENGM","3"
"MPTO","KIAD","8"
"EGSS","LFPG","10"
"EDDP","LIPZ","5"
"UKKK","LIMG","1"
"LYBE","LDOR","2"
"KCXL","MMTJ","1"
"67KY","EDDP","1"
"LTFM","LKPR","5"
"VGTJ","OEDF","3"
"UUDD","LIMC","1"
"LMML","LIME","3"
"OERK","VOMM","2"
"EKCH","K06C","1"
"LICJ","LSZH","2"
"CNS8","KMSS","2"
"MMUN","KBDL","3"
"EGLL","OERK","3"
"OTHH","LHBP","6"
"UKKK","EDJA","2"
"LKPR","LZIB","4"
"ELLX","OKBK","2"
"LSZH","LHBP","2"
"LTFM","KBOS","1"
"EGKK","EVRA","3"
"7FD6","MGGT","1"
"CYYZ","NK43","1"
"LOWZ","EDDF","1"
"EDDB","ULLI","1"
"LFBH","EGCC","1"
"OEDF","OKBK","1"
"SADF","KFLL","1"
"EHVK","EBWE","1"
"EPGD","ESMS","1"
"LSZC","EDDH","2"
"CYOO","KTEB","1"
"EGJJ","EGLF","1"
"TVSC","KHPN","1"
"LYBE","LKKU","1"
"EGVN","LMML","1"
"EDLW","LEPA","12"
"EINN","KBWI","1"
"EDDM","EFHK","10"
"EGSS","EPKK","5"
"EHAM","LGAV","12"
"EDDF","LTBA","7"
"MPTO","SBCO","1"
"KLAX","CYVR","6"
"EDLW","EGCC","1"
"SKBO","LFPG","3"
"RJBB","KOAK","4"
"LTFM","CYUL","1"
"KFXE","TJSJ","4"
"LEAL","EDLV","1"
"ENGM","LTFM","3"
"LFHC","EDDK","2"
"LTFJ","EBBR","6"
"UUWW","EGLF","10"
"OTHH","EKCH","9"
"KJFK","EBLG","14"
"EPWA","EGGW","7"
"LIME","EDDB","4"
"EDVK","LJLJ","1"
"EDDF","KSFO","10"
"EDDF","ULLI","2"
"EPKK","EGGD","1"
"MMUN","KRSW","1"
"EGKA","EIWF","1"
"EDDH","LSZC","1"
"KATL","EGNX","1"
"LEBL","LGAV","3"
"VMMC","OMDW","1"
"UUBW","OMRK","1"
"UUEE","LSGG","4"
"EDDK","LPFR","2"
"TJSJ","KSPG","1"
"ENZV","EDDP","1"
"OTBD","OMSJ","1"
"LBWN","EGGW","1"
"SBBR","MPMG","1"
"LIPX","LSZS","1"
"EKBI","EDDK","2"
"DAAG","LSZH","1"
"EGCC","ESSB","1"
"EDDK","OTBH","1"
"LFBD","EDDP","1"
"OMDW","ESMS","1"
"LEGE","LSZH","1"
"YSSY","RJAA","1"
"LIPZ","LSZH","1"
"EGLL","LLBG","15"
"EDDK","KSDF","13"
"EGLL","KORD","41"
"EDDK","LEIB","3"
"LTFM","EHAM","20"
"VVTS","RJAA","2"
"SBGL","EHAM","5"
"EDDM","ENGM","8"
"EDQH","LKKY","1"
"LSGG","LIRF","9"
"KTTN","TJIG","1"
"EDDF","KJFK","12"
"LIRP","EDMO","1"
"LTAC","LSGG","2"
"VVTS","LTBA","2"
"ENGM","LYBT","1"
"EIDW","KEWR","4"
"LOWL","LEMD","1"
"MPTO","KEYQ","2"
"EHAM","KIAD","5"
"KATL","LTFM","4"
"ENGM","LLBG","1"
"UKKK","LKPD","1"
"VTBS","EGLL","2"
"LKKU","LZKZ","1"
"LOWW","LBSF","1"
"EYKA","ENZV","1"
"EGPH","EGJJ","1"
"YPPH","WMKK","3"
"EGGD","LKPR","1"
"LEZG","OLBA","2"
"LSGG","LTFJ","7"
"LSGG","OMSJ","2"
"LRBS","LYBE","1"
"LHBP","LRBS","1"
"LDZA","LIMJ","1"
"UUWW","LTFE","1"
"WIII","OTHH","1"
"UUDD","LIRP","1"
"DTTA","LTFM","1"
"KSTL","MMUN","8"
"LEZL","EGLF","1"
"LIML","LEMD","13"
"OMDW","ULLI","2"
"LIRF","ELLX","5"
"LTFM","LIPE","4"
"NZCH","YSSY","4"
"EPWA","VIDP","3"
"EGLF","ESTA","1"
"LPPR","KEWR","1"
"LTFJ","UUWW","5"
"LLBG","LIME","1"
"LFPG","EDDS","4"
"UUWW","EGSS","1"
"LYBE","LIMJ","1"
"EGVN","EKCH","1"
"KSLC","CYYZ","1"
"KMCO","SKBO","5"
"UKBB","VHHH","1"
"KORD","LIMC","3"
"LSZH","LEPA","26"
"EGGP","LEMD","2"
"LCLK","EGLF","2"
"LTBA","EINN","3"
"ZGSZ","6AK5","2"
"EGGW","LGAV","1"
"SBBR","LPPT","1"
"EDDL","LPMA","1"
"EBOS","EKBI","1"
"LDPN","LSZC","1"
"LOWS","EGKB","2"
"EDDV","LEBL","5"
"EIDW","LEBL","1"
"EHTW","EGSS","1"
"VOTR","OMDB","1"
"LFRS","EGKK","1"
"LIPZ","LEBL","1"
"CYYC","KSJC","1"
"LPPT","GOBD","2"
"OBBI","VOMM","2"
"KBWI","EIDW","1"
"LEMG","LSZB","1"
"EETN","ESSB","1"
"MNMG","SIQK","1"
"LFQT","EBZU","1"
"CYYZ","LIMF","1"
"EGHI","EGJJ","1"
"EHAM","LFOZ","2"
"EGLL","LYSM","1"
"EDJA","LICJ","1"
"LCRA","OMDM","1"
"LIRA","EIDW","1"
"TXKF","CYHM","1"
"EPGD","EGCN","1"
"EDDF","CYUL","7"
"ELLX","LTFM","3"
"EDDP","LIMC","28"
"VHHH","VVTS","18"
"EDDF","FAOR","4"
"EDLW","LOWW","5"
"GOBD","LEMD","6"
"LFPG","EDDL","4"
"WBKK","ZGSZ","2"
"WSSS","RJOS","1"
"ELLX","KLAX","4"
"VGZR","VHHH","9"
"LJLJ","EDDF","6"
"EGLF","LPAZ","1"
"UKKK","EYVI","5"
"EVRA","EDDM","5"
"OBBI","OKBK","24"
"LIRF","EBBR","7"
"CYMX","4NY0","3"
"EGGW","EYKA","4"
"RCTP","KHHR","4"
"LSGE","LFOZ","1"
"FACT","EDDF","3"
"LFPG","KEYE","1"
"EBMB","LFBO","2"
"EFHK","LEMG","6"
"OKBK","VIDP","7"
"LFPG","LHBP","6"
"WMKK","WSSS","29"
"WSSS","LSZH","7"
"UTTT","UUBW","1"
"LTFM","EFHK","4"
"LIMF","LOWW","1"
"EGBB","LIMC","1"
"EDDF","EKBI","5"
"VHHH","VTBT","1"
"KLAX","EDDM","4"
"EDDH","UUWW","1"
"EDDM","LCLK","4"
"EGLL","OMDM","1"
"TJSJ","KFOK","1"
"KHPN","TJSJ","5"
"LIRQ","LEMD","4"
"OMDW","EBLG","3"
"LFLC","EGLF","1"
"LEBL","EGKK","6"
"LEMG","LSGG","9"
"SEAS","KMIA","4"
"WSAC","ZGSZ","4"
"KSFO","RJGG","3"
"EKSB","EGSH","1"
"KBWI","LERT","1"
"EGLL","CYMX","1"
"TJSJ","KMQS","1"
"EGSS","LEMD","3"
"OEDF","EDDF","1"
"VOMM","OBBI","1"
"LFPO","LIML","11"
"LEBL","UMMS","2"
"LESB","EDJA","1"
"KORL","TJSJ","1"
"LIMC","EDDH","1"
"LSZH","LIPZ","1"
"RPLL","LFPG","1"
"EGSS","EPRJ","1"
"KMCO","OMDB","3"
"EDDW","EBAW","1"
"LEZG","EHBK","1"
"OMDM","LCRA","1"
"CYYZ","NY28","1"
"EDDB","LFPB","1"
"LFLS","EBTY","1"
"LPMA","LKPR","1"
"LEPA","EETN","1"
"LPPR","LFRJ","1"
"FAOR","VABB","1"
"LSZH","LFPB","3"
"EGPD","ENZV","5"
"LHBP","LEAL","1"
"KDFW","CYUL","6"
"LTBA","KJFK","5"
"OLBA","OERY","1"
"EPWA","OTHH","4"
"EPWR","EIDW","2"
"LEAL","EGFF","1"
"EDDH","EHAM","12"
"LTFJ","EGSS","12"
"LMML","EGLL","3"
"LIMF","LROP","2"
"RCSS","RJTT","9"
"LSZH","LKPR","7"
"EHRD","EBFS","1"
"EBMB","EDDK","1"
"EPPO","EDDK","1"
"EGLL","LCLK","3"
"UTTT","OMDB","1"
"LDPL","EGLF","1"
"LEMD","LIMF","5"
"EBBR","LGAV","3"
"ENGM","LTBA","3"
"LOWW","LGAV","4"
"EDDH","LOWS","1"
"OMRK","LSZH","1"
"TJSJ","FD83","1"
"RJTT","WSAC","1"
"LFBO","EBMB","3"
"LSGG","LEMH","1"
"8KY6","RJAA","1"
"EGJJ","EGGD","1"
"EHAM","LIRQ","4"
"MMUN","CA22","2"
"EPGD","EBAW","1"
"OERK","VHHH","3"
"EHGG","EDWF","2"
"LSZR","EDNL","1"
"ESKN","EYVI","2"
"EHSE","EBZU","1"
"EBOS","ESGG","1"
"LTBA","LEBL","3"
"EHTE","EGKB","1"
"EDDB","EHLE","1"
"KCVG","EGNX","1"
"ORMM","LTFM","2"
"LFML","LEMH","1"
"CNJ3","55NY","1"
"LTBA","EHEH","1"
"NK27","CNJ3","1"
"NZAA","VHHH","4"
"EGLL","WMKK","8"
"EGLL","OMDB","22"
"EIDW","KBWI","1"
"OBBI","EDDF","4"
"LPPR","LFLS","2"
"EPWA","LHBP","4"
"EGPH","EDDF","5"
"UKBB","EVRA","4"
"RCTP","EHAM","11"
"RJAA","ZGGG","3"
"EDDK","LTFM","10"
"LEMD","LFBO","11"
"LOAN","EDFE","1"
"ESMS","EDDK","7"
"WSSS","RJTT","10"
"LIRF","LTFJ","3"
"LIMC","OMDB","7"
"LFPG","GMMN","10"
