"Source","Target","Weight"
"K2W6","KHEF","3.0"
"RJFZ","RJFS","1.0"
"KRIV","KL26","5.0"
"6NC0","KHNZ","1.0"
"KNUQ","KHHR","2.0"
"YARM","YWLM","2.0"
"EHAM","LIMB","2.0"
"WN53","KAWO","3.0"
"EDFE","EDFC","2.0"
"EGVT","EGMC","1.0"
"EETN","LFPG","3.0"
"VHHH","EFHK","5.0"
"KONT","3MA2","1.0"
"KCAE","6NC3","1.0"
"KCDC","UT13","1.0"
"WV21","WV22","1.0"
"WS17","KOSH","1.0"
"KACT","5AZ3","1.0"
"5AZ3","5AZ3","3.0"
"KFTW","KF31","1.0"
"EDDK","EINN","1.0"
"LYBE","OTHH","1.0"
"EDLW","EGGW","7.0"
"KGRB","WI52","2.0"
"EDDK","LEZL","2.0"
"CYQM","CYHZ","1.0"
"KGRR","81GA","3.0"
"LIEO","LIRF","2.0"
"KBWI","KMQY","1.0"
"5XS4","85TE","1.0"
"KIAD","CYTZ","7.0"
"EPPR","ENGM","1.0"
"YMEN","YLOY","2.0"
"KROC","6NY3","1.0"
"LBSF","EDDF","6.0"
"EBAW","LKKL","1.0"
"ZBAA","VMMC","3.0"
"LFMU","EGGW","3.0"
"KOQN","KCXY","1.0"
"EBMB","EDDH","1.0"
"KMSP","KI67","2.0"
"KCUH","KTIK","1.0"
"KDAL","K7F3","3.0"
"KMKE","71MI","1.0"
"MA43","KRIR","1.0"
"KTPA","KBID","1.0"
"GVAC","LPAR","2.0"
"LFMN","LFBD","1.0"
"KIAD","VT59","1.0"
"KEWR","KLGA","5.0"
"KEXX","3VA5","1.0"
"KMDW","KOQU","2.0"
"EDDV","EHRD","2.0"
"KGTU","KBMQ","3.0"
"KSAC","KSAT","1.0"
"KBUU","K3CK","1.0"
"KIAH","K9X1","1.0"
"VHHH","KLDJ","1.0"
"LECJ","LERS","1.0"
"MI13","K6D6","1.0"
"II76","KMSN","1.0"
"KN69","KDXR","3.0"
"YMEN","YSLE","4.0"
"EVRA","EGNX","3.0"
"KSTE","KLAS","1.0"
"II18","KLAF","2.0"
"EGGP","EGOD","1.0"
"EPMO","EPWA","1.0"
"CYYC","KDWH","2.0"
"KOPF","K5I4","1.0"
"KPRC","K61B","1.0"
"EDDB","LSGS","1.0"
"KMQS","1PN0","1.0"
"EICK","EPLE","1.0"
"KDFW","XA23","2.0"
"KAXQ","9PS2","1.0"
"KXLL","KFRG","2.0"
"KMSP","MI84","1.0"
"KSGR","43NC","1.0"
"LEVT","EDAM","1.0"
"YCNK","YCNK","1.0"
"RCSS","RCNN","1.0"
"ELLX","UUWW","1.0"
"4AZ0","KAVQ","1.0"
"KBKL","2VA9","1.0"
"1XS1","KSAV","1.0"
"K1O2","KMHR","1.0"
"LPMA","LPCS","1.0"
"NJ95","NJ95","1.0"
"KCMH","KSGS","4.0"
"KBMI","FL57","1.0"
"LKVO","LHBP","1.0"
"CYVR","RJTT","1.0"
"KMHR","CA04","1.0"
"KOZW","85LL","1.0"
"VG25","NC59","1.0"
"0VA1","VA85","1.0"
"KSAV","KLGB","1.0"
"KMKC","74KS","1.0"
"CO98","CO58","1.0"
"KJYO","5PA3","2.0"
"KABE","PA43","1.0"
"LEMD","OTBD","4.0"
"KLIC","KAFF","1.0"
"KSYR","KSYR","1.0"
"KMGE","KHOU","1.0"
"2AZ3","27AZ","1.0"
"LTFE","LTAC","1.0"
"EDDW","LWSK","1.0"
"LFQQ","LFEX","1.0"
"LEMG","ESSX","1.0"
"KSAN","KIWA","1.0"
"KAPA","NE11","2.0"
"LFPM","LFLS","1.0"
"LSZA","LSZH","1.0"
"KO20","KLVK","1.0"
"KMDW","LFPB","1.0"
"CYYZ","RJTK","1.0"
"KRDU","KGIF","1.0"
"KSCK","MA77","1.0"
"KLBB","KLBB","2.0"
"KEWR","2NC1","1.0"
"KRDU","KW32","1.0"
"KDPA","KIAD","1.0"
"KSCK","KIWA","2.0"
"EDQN","EDQB","1.0"
"KRDD","68CA","1.0"
"SBRJ","SNFF","1.0"
"LIMC","LSZM","1.0"
"LKPR","LSZV","1.0"
"LFOB","LRCV","1.0"
"EDMO","LOWZ","1.0"
"WN80","KPAE","1.0"
"EGLC","EDMO","1.0"
"LFOT","EGNJ","1.0"
"RK52","RKSG","1.0"
"KGSO","KTPA","1.0"
"LIRP","EPMO","1.0"
"10FD","8FD2","1.0"
"FL35","KIND","1.0"
"KSTC","47MN","1.0"
"WI95","KENW","2.0"
"KAPA","27XS","1.0"
"EIDW","EILT","1.0"
"LKMT","EDDB","1.0"
"EDCS","EDOD","1.0"
"TE74","43TS","1.0"
"KVNY","KRBD","1.0"
"KSJC","NV13","1.0"
"EHBK","EGJJ","1.0"
"KRDG","KLDJ","1.0"
"LEGE","EBCI","1.0"
"EKSB","EDVL","1.0"
"KLDJ","KAPA","1.0"
"KK59","SN83","2.0"
"EGSS","LEAL","16.0"
"KAUS","KIAH","11.0"
"71KY","KSCK","10.0"
"KBKL","KHPN","1.0"
"EGGW","LSGG","27.0"
"KSAN","KOAK","65.0"
"LFPG","LFMI","2.0"
"EDDB","LGAV","11.0"
"KONT","LL78","3.0"
"KSFO","KXNA","6.0"
"YWVA","YSCN","2.0"
"NC59","AL16","1.0"
"KMCI","KAKH","12.0"
"KSYR","KLGA","8.0"
"KLGA","82PA","11.0"
"KCLT","KBWI","40.0"
"EKCH","EDDV","23.0"
"KBFI","WA35","3.0"
"LGAV","UKBB","1.0"
"KPHL","EGNX","5.0"
"KGYY","KK06","1.0"
"KSAT","GA53","1.0"
"KTEB","KBOS","8.0"
"EKCH","LFLL","3.0"
"KDFW","OL23","4.0"
"GOBD","DTTA","1.0"
"37CA","37CA","1.0"
"VOMM","OMAA","4.0"
"RPLL","LTBW","1.0"
"KEWR","KSAN","26.0"
"KDUJ","24PA","1.0"
"KTPA","KMDW","7.0"
"8TX7","MMMX","16.0"
"LSZR","EHEH","1.0"
"ZGSZ","WBKK","7.0"
"KIAD","KDEN","61.0"
"LIED","LIME","7.0"
"KBFI","LL78","1.0"
"YBBN","YSSY","355.0"
"EGSS","LPPT","15.0"
"KTUS","KE95","5.0"
"EDDF","EBMB","31.0"
"CYYZ","CYOW","59.0"
"LSZM","EGLL","26.0"
"KBTL","K9D9","9.0"
"KBNA","KORD","35.0"
"EIDW","EPKM","4.0"
"KBNA","KMSP","9.0"
"KSTL","3PS9","3.0"
"YSSY","YBTH","21.0"
"KPSN","K68F","1.0"
"6OR8","OR28","1.0"
"KHHR","KHHR","44.0"
"VIDP","YSSY","6.0"
"NZAA","NZKF","1.0"
"LKRA","LOLE","1.0"
"KDFW","OA16","11.0"
"KSFO","K12N","1.0"
"KHOU","KPDK","2.0"
"LEZL","EGAA","1.0"
"KJZP","K47A","3.0"
"ESSA","LEMG","22.0"
"KWHP","KSMO","3.0"
"VHSK","VHHH","9.0"
"KMSP","CYYZ","28.0"
"LOWW","LOWG","8.0"
"LFPV","LFPE","1.0"
"94IL","KSUS","1.0"
"UUDD","UWUU","32.0"
"KOPF","KGRR","1.0"
"KLMO","KFNL","4.0"
"VOBL","EGLL","10.0"
"VNKT","VABB","2.0"
"EKCH","EVRA","19.0"
"SAAR","SBSP","1.0"
"CYMX","71KY","3.0"
"16XS","TA65","1.0"
"NC03","KIAH","1.0"
"EDDL","LTBW","17.0"
"XS89","KEWR","3.0"
"LIBD","EDDT","3.0"
"WMKK","EGCC","1.0"
"K3C8","KISP","5.0"
"KPHL","KJFK","7.0"
"MA43","KABE","1.0"
"OMDB","EDDF","31.0"
"KMSP","CYXE","12.0"
"EKCH","OTHH","16.0"
"FA44","FA44","1.0"
"61IN","KHAI","1.0"
"KSJC","KBTF","9.0"
"KAFW","KAUS","7.0"
"KBUR","KTEB","6.0"
"YBBN","YMEN","4.0"
"KDEN","LFPG","3.0"
"EGNX","EINN","6.0"
"0GA2","KGYH","2.0"
"LOWW","LEZL","2.0"
"KPCM","3FD0","1.0"
"CL74","KWHP","1.0"
"EDDV","LEJR","4.0"
"16TE","KSLR","1.0"
"NK43","KDEN","1.0"
"LFPG","VABB","13.0"
"EDDL","EDAM","6.0"
"LFBO","LFDJ","1.0"
"SLLP","SLET","2.0"
"EDTX","EDDK","3.0"
"KMJX","KMJX","25.0"
"VNKT","OTHH","27.0"
"LEBL","EHRD","7.0"
"KAUS","KFAY","1.0"
"KLAX","KBFI","11.0"
"YSNW","YSSY","2.0"
"KMIC","KANE","1.0"
"EGTR","LFPB","1.0"
"CYHM","KHWO","2.0"
"AK63","PAUO","1.0"
"KCNO","KLGB","4.0"
"KEDU","KEDU","37.0"
"EDVI","EDVE","1.0"
"EGPH","EGCC","5.0"
"CYZV","CYGP","1.0"
"5NC3","KOWD","1.0"
"LFPG","EDDB","12.0"
"KXNO","KFDW","1.0"
"LFPG","LFPO","8.0"
"KIAH","KPHL","11.0"
"EBMB","ESSA","2.0"
"LEAL","EGBB","11.0"
"KSAT","27XS","1.0"
"KHWO","MMMX","2.0"
"KBLM","KSWF","1.0"
"YSWK","YSCH","2.0"
"KAKR","KTEB","1.0"
"KBOS","KMCI","5.0"
"71KY","EBBR","2.0"
"KLAX","CYUL","3.0"
"KCOS","6CO4","1.0"
"KLGA","NY72","6.0"
"KRFD","KMSP","4.0"
"KDFW","1AZ2","4.0"
"KSTL","GA35","1.0"
"KPDX","K9X1","2.0"
"SBSP","SIHW","3.0"
"SBGR","SBFL","8.0"
"LKPR","OMSJ","4.0"
"KISM","KSTL","2.0"
"SBGR","SUPE","2.0"
"VHHH","ELLX","1.0"
"KMGM","KFCM","1.0"
"K2O1","KCIC","1.0"
"USSK","LKPR","1.0"
"KDFW","IN54","3.0"
"32LL","55LL","1.0"
"K7M5","KFYV","2.0"
"KTEB","AL16","2.0"
"EGGW","EIDW","15.0"
"LEMP","EGSS","5.0"
"EKMN","EKKO","1.0"
"KSEZ","KDVT","1.0"
"31AZ","AZ21","1.0"
"KFLL","KSAN","2.0"
"LICC","LIMB","1.0"
"KX10","KBCT","7.0"
"LFRS","LPFR","1.0"
"YPPH","VMMC","1.0"
"8TX7","KHHR","3.0"
"CNC3","CPE4","1.0"
"LFKJ","LFRI","2.0"
"EDLF","EDLF","23.0"
"LGKO","LGAV","4.0"
"77OH","KLUK","2.0"
"KSTS","KMCC","1.0"
"KRIV","KNFW","1.0"
"NJ95","68PA","1.0"
"FD55","0GA9","1.0"
"KSQL","KNKX","1.0"
"LCLK","EGCC","1.0"
"OTHH","OTBK","3.0"
"RJOO","RJAK","5.0"
"KLNA","KPGD","1.0"
"KBMI","OH44","1.0"
"KFME","7MD8","1.0"
"TE17","XS25","1.0"
"KFLL","KIAH","2.0"
"34WI","22WN","1.0"
"KM71","KMO6","1.0"
"LFJR","LFPB","2.0"
"67NJ","9NJ8","1.0"
"IN04","KBMI","1.0"
"LICJ","LIRA","1.0"
"KAPA","CO14","1.0"
"KBFI","KHWD","2.0"
"ETSB","EDDW","1.0"
"LFJL","EBMB","1.0"
"KGRR","TX02","1.0"
"WIII","WMKP","2.0"
"KBKL","KTZR","1.0"
"KPDX","KORL","1.0"
"ZGSZ","YSSY","2.0"
"82LL","KPWK","1.0"
"ZBAA","UUEE","4.0"
"EGLL","LTBA","1.0"
"LFPO","KLDJ","6.0"
"KSNA","MA88","1.0"
"KORD","2MI4","6.0"
"KALB","7NY8","1.0"
"KCEU","2AL7","1.0"
"EBCI","LE85","1.0"
"KI69","KMDW","1.0"
"KSPI","KMDW","1.0"
"LFMA","LTFJ","1.0"
"YBBN","YGYM","5.0"
"KLGA","VG43","4.0"
"EDDF","EYVI","4.0"
"KTEB","0GE0","1.0"
"URRR","URRR","1.0"
"KFRG","KMQS","2.0"
"KOKC","9XS0","1.0"
"EGNJ","LFOT","1.0"
"LOAN","LSZH","1.0"
"KPRC","18AZ","1.0"
"6GA0","KRBD","1.0"
"LKBA","LZTN","1.0"
"14PA","9PA2","1.0"
"KSTP","KIAH","1.0"
"YSBK","YBUY","2.0"
"98PA","KFKL","1.0"
"EDDB","EDRY","1.0"
"KIAH","KXNA","5.0"
"EDLF","EDLN","1.0"
"KRDD","KRBL","2.0"
"KDFW","5LL5","1.0"
"KHEF","KDAA","1.0"
"LFPG","LILV","1.0"
"KDVT","K5T6","1.0"
"KCVG","KCLW","1.0"
"YCDR","YWSG","1.0"
"EFHK","EDDV","1.0"
"7TS2","KEDC","1.0"
"0OK0","0OK5","1.0"
"PANC","47AK","2.0"
"KBWC","KCRQ","1.0"
"K21D","AL16","1.0"
"MD39","KI54","2.0"
"KILE","06TA","1.0"
"KAFP","NC03","1.0"
"MU20","MU20","2.0"
"KOKC","KSMF","1.0"
"KNFW","TS00","1.0"
"8TE7","KSLR","1.0"
"KORS","KFHR","1.0"
"KDTW","MA77","1.0"
"KOPF","KFCM","1.0"
"KCPT","0TS2","1.0"
"EDAM","LTBW","1.0"
"VIDP","LPFR","1.0"
"KS50","WA84","1.0"
"KTEB","KPDK","1.0"
"LTBA","LPAR","1.0"
"5OI0","IN47","1.0"
"5IS7","KIND","1.0"
"KFTW","TE36","1.0"
"EPPK","EPPK","1.0"
"KFZI","KFZI","1.0"
"LICJ","LFBD","1.0"
"KIAH","KRND","2.0"
"EPWR","UKKK","2.0"
"YLIL","YWOL","1.0"
"KPAE","7WA0","1.0"
"OK83","KAXS","1.0"
"KWHP","KPOC","2.0"
"LSGG","EINN","1.0"
"KJES","GE23","1.0"
"5VA5","53TX","1.0"
"OMDB","FAGC","1.0"
"KPMP","KSFO","2.0"
"0MN8","3MN9","1.0"
"6NJ8","KSMQ","1.0"
"KLGA","2AL7","1.0"
"LEMP","LEAL","1.0"
"KLVK","KMHR","1.0"
"IN88","IN56","1.0"
"MN87","MY47","1.0"
"HLLM","LTBA","1.0"
"YBCG","YBCM","1.0"
"LSTR","LSGP","1.0"
"LFPO","LFHN","1.0"
"KCOS","KTPF","1.0"
"CO58","CO98","1.0"
"EDDB","EGKR","1.0"
"LIMF","EGBB","1.0"
"KANE","KHPN","1.0"
"FATA","EHAM","1.0"
"KANE","KTEB","1.0"
"KAPA","K1V6","1.0"
"LIRP","LKPR","1.0"
"8TX3","K3R9","1.0"
"ZBAA","LSZH","1.0"
"KMCO","KBQR","1.0"
"KIAD","MD42","1.0"
"KHOU","2OK4","1.0"
"KCUB","KGYH","1.0"
"K39N","15VA","1.0"
"LFPV","EGTR","1.0"
"AZ50","K61B","1.0"
"KORD","MD46","1.0"
"KGKY","2KY3","1.0"
"LFMN","LPFR","1.0"
"OTHH","LTFJ","25.0"
"LELH","EGKK","6.0"
"KSFO","KSEA","153.0"
"KBMI","KALN","1.0"
"FA08","4FL6","1.0"
"EGPF","LIRF","2.0"
"EIKY","EIDW","11.0"
"KSFO","37CN","9.0"
"KPDX","KBUR","25.0"
"YPAD","YMEN","2.0"
"VG07","3VA7","1.0"
"KOFF","KCOS","1.0"
"LIMC","LTFJ","7.0"
"OA16","KORD","19.0"
"KSJC","KSNA","99.0"
"KWBW","KDTW","3.0"
"YSSY","RJAK","1.0"
"KOXC","KTAN","1.0"
"KFLL","KHWO","10.0"
"71KY","OBBI","9.0"
"KSMF","KSLC","16.0"
"KCRQ","KBFI","1.0"
"KPHX","KSNA","78.0"
"LIMC","LGAV","15.0"
"96FL","6FL4","3.0"
"KLVJ","KBAZ","1.0"
"LKVO","UUEE","16.0"
"0CA5","37CA","1.0"
"0KS3","SN47","1.0"
"MA43","KEWR","1.0"
"KLAL","KX40","1.0"
"KDFW","FD38","11.0"
"KMZJ","2AZ8","1.0"
"EEEI","EEEI","2.0"
"LTFJ","LTBW","1.0"
"KORD","PS47","1.0"
"EDDM","ENKJ","10.0"
"LFBO","LEZL","6.0"
"KPWK","WN46","1.0"
"EDDK","LFPG","17.0"
"KPNE","KTEB","4.0"
"KU42","FD83","3.0"
"UAAA","VTBS","3.0"
"K18V","68CO","1.0"
"KOAK","KLAS","94.0"
"KOMA","K9X1","4.0"
"KJYO","14VA","5.0"
"KBLM","KBLM","11.0"
"LIMC","EGSS","14.0"
"KSNS","KF70","1.0"
"EBCI","LFMK","7.0"
"CYUL","CYTZ","12.0"
"EHAM","KSAT","1.0"
"KFCM","KSJC","1.0"
"LFRS","LEBL","10.0"
"RJTK","VHSK","7.0"
"KSAV","KOPF","5.0"
"XS89","XS89","1.0"
"LFRS","LFBO","9.0"
"KMKE","KDEN","34.0"
"LIPZ","UKBB","2.0"
"KMCI","KDCA","20.0"
"KAUS","K9X1","13.0"
"ESGG","LTBW","7.0"
"KLGA","CYOW","11.0"
"KRDU","KLDJ","34.0"
"LFBO","EGLL","21.0"
"CZBA","KBKL","1.0"
"KGSP","KBNA","2.0"
"VHHH","KSFO","13.0"
"OPKC","OBBI","4.0"
"YSSY","YNSH","8.0"
"K52F","KCFD","1.0"
"KPHX","78NY","2.0"
"VHHH","LIMC","3.0"
"KIAD","WN03","1.0"
"6GA0","KLUK","2.0"
"KLAN","KMSP","2.0"
"LPFR","EGPK","5.0"
"KMCI","KFLL","1.0"
"KFMM","KFMM","1.0"
"KAGC","KTEB","5.0"
"KDVT","KE60","1.0"
"LRBS","KIAD","3.0"
"KOJC","KLAS","1.0"
"KLAX","OERK","1.0"
"KPHX","KFME","3.0"
"KONT","4IL3","6.0"
"KBNA","KDTW","5.0"
"EPWA","EDDF","37.0"
"KAUS","KEND","1.0"
"WMKK","UAAA","2.0"
"KSJT","KDYS","2.0"
"KMKC","KTEB","8.0"
"LIED","LIED","1.0"
"KRNO","KLGB","6.0"
"KSNA","KUDD","5.0"
"KSAT","4TE9","3.0"
"BIKF","EPCH","1.0"
"KIGQ","II69","1.0"
"KEYE","K5I4","1.0"
"KVNY","K12N","1.0"
"K2J2","1GA0","1.0"
"KLAX","KORL","13.0"
"LFPG","DTTA","1.0"
"KHPN","KRND","1.0"
"YBUN","YWGM","1.0"
"KORL","KSSF","1.0"
"KHVN","K7A4","1.0"
"KSEA","KMWC","4.0"
"YLOY","YTGG","1.0"
"0LS0","51LA","1.0"
"CPR5","CYYZ","1.0"
"KBWI","1TE4","1.0"
"VT43","KHPN","1.0"
"KSAN","KSNS","4.0"
"BIRK","BISR","2.0"
"7PS7","CT59","1.0"
"EPMO","LIPS","2.0"
"35MN","KLVN","1.0"
"KJWN","34II","1.0"
"KHQZ","KEYQ","1.0"
"KGRB","AL16","1.0"
"9WA7","KPAE","2.0"
"KDTO","TA06","2.0"
"KFKL","KJST","1.0"
"YGLB","YSCB","1.0"
"24OH","KTEB","1.0"
"KRND","KRFD","1.0"
"8NC7","GA21","1.0"
"KT67","TA87","1.0"
"EIDW","LHTM","1.0"
"EGGP","EYVI","1.0"
"LIMC","ENGM","3.0"
"KCLL","KADS","5.0"
"SAEZ","SAEZ","6.0"
"LFOB","LIDE","1.0"
"YCAB","YRED","2.0"
"EGPF","EGVT","1.0"
"LFRC","EGLD","1.0"
"KUDD","KHHR","1.0"
"KMKC","KLRY","4.0"
"KDAL","KTKI","8.0"
"CEF4","CYVR","3.0"
"KDEN","KMAF","3.0"
"KN12","KJFK","1.0"
"KVGT","KPHL","1.0"
"ZBAA","NZCH","1.0"
"KBFI","4WA4","2.0"
"MU02","K1H0","1.0"
"EGSU","EGSQ","1.0"
"ELLX","LFHN","1.0"
"EDLW","EDLE","1.0"
"KDCA","KM33","1.0"
"EKCH","LDZA","4.0"
"6NC7","KMRH","1.0"
"KORD","02ME","6.0"
"86TX","XS39","1.0"
"99II","KEYE","1.0"
"KFWA","KDFW","3.0"
"KFLL","KBKL","7.0"
"LMML","LFLL","1.0"
"KLAL","2FA9","1.0"
"K4D0","KBIF","1.0"
"XS18","KCLL","1.0"
"NC00","NC11","1.0"
"K60C","93WI","1.0"
"KSBA","KHND","1.0"
"5GE1","KWRB","1.0"
"PAED","KNZY","1.0"
"7MI7","KMSP","1.0"
"EGSX","EGSC","1.0"
"KFAY","NC61","1.0"
"SBGR","SBGL","3.0"
"KDCA","FL59","1.0"
"KSNA","KFFZ","1.0"
"KAPC","KSMF","1.0"
"KDFW","KPAE","1.0"
"EHEH","LEZG","1.0"
"EGPH","LEZL","3.0"
"KLGA","0NC7","2.0"
"KLAX","KY55","1.0"
"1CL1","CL46","1.0"
"KHEF","KSUS","1.0"
"SBSP","SWMC","3.0"
"KMHP","KLQK","1.0"
"AZ27","KPRC","7.0"
"KJFK","EGKR","1.0"
"KLAL","KBCT","4.0"
"KMOD","49CL","2.0"
"KDVT","KTUS","3.0"
"SBGL","KHWO","1.0"
"ESSC","ESGP","1.0"
"EKRK","ENVA","1.0"
"KLSE","KATW","1.0"
"EINN","KDFW","3.0"
"30AZ","KAVQ","1.0"
"LFNR","LIRF","2.0"
"KFTW","TE99","1.0"
"6PN9","PS21","1.0"
"KHFY","IN35","1.0"
"KMQY","KJWN","1.0"
"KLUD","XA90","1.0"
"KMMU","KBOS","2.0"
"67MN","KRYM","1.0"
"KORD","OTBD","2.0"
"EINN","LGIR","1.0"
"LFQQ","LEBL","2.0"
"KSDL","KRYN","1.0"
"KDTW","4GA6","6.0"
"YYRM","YYRM","1.0"
"WN27","WI78","1.0"
"OTHH","WIDD","4.0"
"1OR3","KSJC","1.0"
"KCPS","IL18","2.0"
"KMFE","3TX2","1.0"
"5WI5","KSTE","1.0"
"KSMF","8TX7","2.0"
"LIRF","LYBE","1.0"
"KOWD","KGHG","1.0"
"MD43","MD73","1.0"
"KNUW","PAED","1.0"
"4NK1","K06C","1.0"
"4GA9","8MO8","1.0"
"KSAN","KFLL","1.0"
"56OH","1PA5","1.0"
"LL09","LL97","1.0"
"EDDH","LFBO","1.0"
"KEDC","TX92","1.0"
"KBDR","KCDW","1.0"
"RJBB","RCDI","2.0"
"FA08","1GA0","1.0"
"MO87","KCPS","1.0"
"KLNS","KIAD","2.0"
"IA68","KHLB","1.0"
"YNTM","YPJT","2.0"
"EFTU","EFOP","1.0"
"KPNE","KLGA","1.0"
"KISP","KSAV","1.0"
"K9D9","KGRR","2.0"
"EDDF","CYZD","1.0"
"KHXD","KORD","1.0"
"EGNP","EGNR","1.0"
"KMDQ","KGYY","1.0"
"LFPG","KDTW","2.0"
"0WI5","KIAD","1.0"
"EDKB","EDLO","3.0"
"LFPN","LFPL","1.0"
"KO22","K1O3","1.0"
"SBBH","SBSP","1.0"
"KPCM","KCTY","1.0"
"25NE","KDEN","1.0"
"47FD","KCDN","1.0"
"KBLI","4WA9","1.0"
"LGRP","EBCI","2.0"
"KROA","KAHN","1.0"
"VIDP","WIDD","1.0"
"LOWS","EGAA","1.0"
"LIEA","LFKO","1.0"
"AR09","KLXY","1.0"
"K3R9","K3R9","2.0"
"EHAM","LE85","1.0"
"KFUL","KOKB","1.0"
"EDDM","KBWI","1.0"
"KMCF","KIAD","1.0"
"EGGW","LIRZ","1.0"
"KHXD","KHXD","1.0"
"ZGSZ","KBOS","2.0"
"LSZH","EHEH","1.0"
"KLNR","LL28","1.0"
"KGNV","FA40","1.0"
"LFBD","ENKJ","1.0"
"82PA","KBLV","1.0"
"KBJC","KLIC","1.0"
"KSUS","K1A9","1.0"
"LBLS","UUEE","1.0"
"KFTG","KBJC","1.0"
"ESGG","EPGD","1.0"
"KHRL","KHOU","3.0"
"KSMQ","3NJ5","1.0"
"LBWV","UUDD","1.0"
"1AZ0","5AZ7","1.0"
"KAZO","KSMD","1.0"
"EGPH","LPMA","1.0"
"KLAF","KFKR","1.0"
"II76","89IN","1.0"
"LIME","LIML","1.0"
"KAUS","K1H0","1.0"
"KPTB","KLAL","1.0"
"KBCT","KWST","1.0"
"KNYL","KNKX","1.0"
"ESGT","ESMT","1.0"
"K3T5","TX61","1.0"
"KX60","KCTY","1.0"
"1WA6","KAWO","2.0"
"02IN","KHUF","1.0"
"KIAD","FD81","1.0"
"LIED","LIEO","1.0"
"6FD2","EGKK","1.0"
"KIPL","63CA","1.0"
"LFHN","LSGG","1.0"
"KESN","KMTN","1.0"
"SLET","SLCB","1.0"
"KHWO","KOMN","1.0"
"KGNV","KMGM","1.0"
"WA04","KLAS","1.0"
"LOWW","EGPF","1.0"
"EGUP","EGXY","1.0"
"CO54","2CO5","1.0"
"EHRD","LD57","1.0"
"KJFK","EGPH","7.0"
"KDCA","MA66","1.0"
"EDDF","KDFW","14.0"
"EKCH","ESSA","132.0"
"KFLL","KDEN","36.0"
"KJFK","KLAX","98.0"
"LSZH","UKBB","6.0"
"KPBI","KOPF","10.0"
"KTTN","KLGA","5.0"
"LIMC","LOWW","40.0"
"RKSS","RJAA","8.0"
"KDAL","KDAL","12.0"
"KMCC","KRIR","1.0"
"LPPT","EDDH","11.0"
"EDDL","EIDW","12.0"
"KPHX","AZ19","4.0"
"KFUL","KSBD","1.0"
"KSFO","KSFO","28.0"
"EPKT","EIWT","1.0"
"KTEB","KTTN","7.0"
"MMMX","UT13","1.0"
"CYKZ","CYUL","1.0"
"KMDW","FL35","3.0"
"KORD","KROA","8.0"
"KGNV","KDCM","2.0"
"TA37","KDAL","3.0"
"KDFW","CNJ3","1.0"
"KAXH","KHOU","1.0"
"LIPQ","LIED","1.0"
"LOWW","EDDL","70.0"
"55NY","KAGC","1.0"
"KCRQ","8CL1","1.0"
"BIKF","EGLL","17.0"
"KJYO","3VA5","5.0"
"LIMC","LKHV","6.0"
"KPHX","CYYC","24.0"
"KCCB","KDEN","11.0"
"KDEN","KMSN","16.0"
"KROC","01FA","1.0"
"KLHX","KAPA","2.0"
"EDVU","EDVC","1.0"
"K22N","PA30","2.0"
"EGLL","LGAV","44.0"
"KRDU","KTDF","4.0"
"7PS7","KLGA","22.0"
"LYBE","EDDT","4.0"
"KDCA","CYUL","8.0"
"EGCC","EDDT","13.0"
"LFBD","LFBO","3.0"
"KBDR","KHVN","2.0"
"CL56","KO37","1.0"
"LBSF","EGGW","3.0"
"ULLI","LKKL","5.0"
"6MD2","14PS","1.0"
"KIND","4GA6","14.0"
"KXSA","KPHL","1.0"
"CPA4","CYSN","1.0"
"LOWS","EDVM","1.0"
"KSAN","20GA","8.0"
"KAPC","CA39","1.0"
"LEZG","UUEE","2.0"
"OTHH","OLBA","21.0"
"CYYC","CCI9","2.0"
"LEAL","EGDX","2.0"
"EGPH","LPFR","10.0"
"KMDW","KAPA","2.0"
"EKRK","EKHK","1.0"
"EPPO","EIDW","3.0"
"CYOW","CYYC","25.0"
"ETNL","EDCX","1.0"
"K39N","MD46","1.0"
"KMSN","OI45","1.0"
"ENGM","LIRF","9.0"
"KLGA","NC37","8.0"
"KHPN","MA19","6.0"
"FD38","KBCT","9.0"
"KCLW","31FL","1.0"
"K9G8","PN72","1.0"
"K5T6","KLBL","1.0"
"LSZH","EDDC","10.0"
"EKRK","EKMB","2.0"
"KRNO","89CA","1.0"
"EKAH","ENKJ","2.0"
"RJBB","RJAK","11.0"
"KMWC","KGRB","1.0"
"KRYY","FL54","1.0"
"EDDS","EGKK","10.0"
"KSDL","42AZ","8.0"
"KT31","KTKI","1.0"
"KISM","MMMX","6.0"
"KPSP","1AZ2","4.0"
"LOWW","LSGG","30.0"
"KHOU","KCOT","3.0"
"YPPH","VHHH","6.0"
"FD38","KLAL","2.0"
"KATW","KSJC","1.0"
"9WI4","MI58","1.0"
"KRNO","KRIR","8.0"
"3XS5","9TX5","1.0"
"EGGD","LGIR","2.0"
"KPHX","KLDJ","25.0"
"KSTP","KC74","1.0"
"KHVN","KTTN","1.0"
"LPAR","LFPG","2.0"
"KHUA","KW32","1.0"
"KLGB","KC83","1.0"
"MN87","MY57","1.0"
"LOWW","LHBP","8.0"
"SBGR","KOPF","1.0"
"FL00","KLAL","2.0"
"LIRF","EDDT","21.0"
"KSYR","KEWR","5.0"
"KRMY","38MI","1.0"
"CYYC","IN43","2.0"
"KLAX","KT27","2.0"
"KPOC","KSAN","1.0"
